,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
149,Pat Connaughton,SG,26.0,MIL,61.0,1261.0,13.6,0.573,0.5710000000000001,0.114,5.2,15.0,10.4,12.6,1.2,1.7,8.2,13.3,,2.0,1.9,3.9,0.149,,0.3,0.8,1.2,1.0,2019
150,Quinn Cook,PG,25.0,GSW,74.0,1059.0,13.1,0.565,0.456,0.059000000000000004,2.3,13.0,7.9,15.2,0.9,0.2,10.0,20.2,,1.0,0.8,1.8,0.08199999999999999,,-0.5,-1.6,-2.1,0.0,2019
151,DeMarcus Cousins,C,28.0,GSW,30.0,771.0,21.4,0.562,0.256,0.38799999999999996,6.2,27.0,17.1,20.4,2.5,4.8,14.2,28.1,,0.9,1.5,2.4,0.151,,0.4,2.6,3.0,1.0,2019
152,Robert Covington,SF,28.0,TOT,35.0,1203.0,13.3,0.58,0.622,0.24600000000000002,2.5,14.6,8.5,5.2,2.9,3.2,10.5,15.6,,0.9,1.6,2.5,0.1,,-0.5,2.1,1.6,1.1,2019
155,Allen Crabbe,SG,26.0,BRK,43.0,1133.0,7.7,0.519,0.6940000000000001,0.15,1.5,12.2,6.9,5.8,1.0,0.9,10.4,16.4,,-0.2,1.0,0.8,0.035,,-2.4,-0.4,-2.8,-0.2,2019
156,Torrey Craig,SF,28.0,DEN,75.0,1503.0,10.4,0.547,0.519,0.193,6.4,12.6,9.5,6.3,1.2,2.7,10.1,12.4,,1.4,1.7,3.0,0.096,,-2.0,0.2,-1.9,0.0,2019
157,Jamal Crawford,SG,38.0,PHO,64.0,1211.0,11.7,0.522,0.461,0.251,0.7,7.2,3.9,27.7,1.3,0.8,16.9,20.8,,0.1,0.0,0.2,0.006,,-1.1,-2.8,-3.9,-0.6,2019
158,Mitch Creek,SF,26.0,TOT,5.0,48.0,20.2,0.55,0.125,0.43799999999999994,13.2,13.1,13.2,18.6,2.0,0.0,5.0,17.6,,0.1,0.0,0.2,0.196,,2.4,1.1,3.5,0.1,2019
162,Jae Crowder,SF,28.0,UTA,80.0,2166.0,12.1,0.5379999999999999,0.655,0.247,3.1,15.9,9.6,8.9,1.4,1.1,8.8,19.1,,1.3,3.1,4.4,0.09699999999999999,,-0.3,0.6,0.3,1.2,2019
163,Dante Cunningham,PF,31.0,SAS,64.0,928.0,10.2,0.585,0.41100000000000003,0.114,5.7,16.3,11.0,6.8,1.4,1.2,11.7,8.9,,1.0,0.9,1.9,0.09699999999999999,,-1.3,0.6,-0.6,0.3,2019
164,Seth Curry,SG,28.0,POR,74.0,1399.0,11.4,0.595,0.54,0.11199999999999999,2.1,6.9,4.6,6.5,1.2,0.7,11.1,16.6,,1.5,0.9,2.4,0.08199999999999999,,-0.4,-0.7,-1.0,0.3,2019
165,Stephen Curry,PG,30.0,GSW,69.0,2331.0,24.4,0.6409999999999999,0.604,0.214,2.2,14.2,8.4,24.2,1.9,0.9,11.6,30.4,,7.2,2.5,9.7,0.19899999999999998,,7.1,-0.5,6.6,5.1,2019
166,Troy Daniels,SG,27.0,PHO,51.0,760.0,9.8,0.5579999999999999,0.705,0.084,1.9,8.9,5.3,5.0,1.6,0.5,8.7,17.6,,0.2,0.1,0.3,0.02,,-1.7,-2.0,-3.7,-0.3,2019
167,Anthony Davis,C,25.0,NOP,56.0,1850.0,30.3,0.597,0.141,0.42200000000000004,9.9,27.5,18.8,19.0,2.2,6.0,8.4,29.5,,6.4,3.1,9.5,0.247,,7.1,2.3,9.4,5.3,2019
168,Deyonta Davis,C,22.0,ATL,9.0,118.0,15.6,0.682,0.045,0.455,8.7,23.7,16.0,5.8,1.2,3.7,10.2,10.1,,0.3,0.1,0.4,0.145,,-1.5,-0.6,-2.0,0.0,2019
169,Ed Davis,C,29.0,BRK,81.0,1446.0,17.3,0.632,0.006999999999999999,0.536,15.8,34.6,25.2,6.0,1.2,1.8,14.6,12.7,,3.3,2.5,5.7,0.191,,-0.6,0.7,0.0,0.7,2019
170,Tyler Davis,C,21.0,OKC,1.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,51.6,0.0,0.0,0.0,0.0,40.7,,0.0,0.0,0.0,-0.47100000000000003,,-9.6,-31.1,-40.7,0.0,2019
171,Dewayne Dedmon,C,29.0,ATL,64.0,1609.0,16.0,0.602,0.413,0.215,6.7,25.0,15.7,8.1,2.0,3.8,12.7,16.7,,2.1,1.9,4.0,0.11900000000000001,,-0.3,0.8,0.5,1.0,2019
172,Sam Dekker,PF,24.0,TOT,47.0,788.0,13.3,0.519,0.242,0.18,7.2,13.5,10.2,8.3,2.3,0.7,8.0,16.2,,0.6,0.5,1.0,0.064,,-1.0,-0.7,-1.8,0.1,2019
175,Ángel Delgado,C,24.0,LAC,2.0,15.0,4.3,0.255,0.0,0.4,14.6,13.7,14.1,0.0,3.1,0.0,0.0,16.5,,0.0,0.0,0.0,-0.055,,-7.0,-5.0,-12.0,0.0,2019
176,Matthew Dellavedova,PG,28.0,TOT,48.0,812.0,11.1,0.532,0.537,0.215,0.8,9.9,5.2,31.9,0.8,0.2,20.4,17.9,,0.5,0.0,0.5,0.027999999999999997,,-1.7,-2.8,-4.4,-0.5,2019
179,Luol Deng,SF,33.0,MIN,22.0,392.0,14.6,0.588,0.373,0.297,5.4,14.6,10.0,6.5,1.8,1.7,9.5,15.8,,0.5,0.3,0.8,0.10099999999999999,,0.2,-0.3,0.0,0.2,2019
180,DeMar DeRozan,SG,29.0,SAS,77.0,2688.0,19.6,0.542,0.034,0.336,2.2,16.4,9.4,27.6,1.6,1.1,11.7,27.9,,3.6,2.6,6.3,0.11199999999999999,,1.0,0.1,1.1,2.2,2019
181,Marcus Derrickson,PF,22.0,GSW,11.0,67.0,19.4,0.653,0.606,0.152,13.3,7.6,10.4,2.2,0.0,1.3,7.9,24.4,,0.2,0.0,0.2,0.155,,2.6,-5.3,-2.7,0.0,2019
182,Cheick Diallo,PF,22.0,NOP,64.0,896.0,17.5,0.644,0.015,0.247,8.8,29.3,19.2,5.1,1.5,3.0,14.0,16.0,,1.4,1.2,2.6,0.14,,-1.1,0.1,-0.9,0.2,2019
183,Hamidou Diallo,SG,20.0,OKC,51.0,526.0,10.1,0.49700000000000005,0.145,0.358,7.2,12.0,9.5,4.4,1.9,1.6,10.7,16.6,,0.1,0.7,0.8,0.069,,-4.4,0.2,-4.2,-0.3,2019
184,Gorgui Dieng,C,29.0,MIN,76.0,1031.0,18.1,0.5720000000000001,0.149,0.281,8.3,24.1,16.1,10.3,2.2,3.4,11.9,19.6,,1.5,1.3,2.8,0.132,,-0.3,0.9,0.6,0.7,2019
185,Spencer Dinwiddie,PG,25.0,BRK,68.0,1914.0,16.3,0.58,0.447,0.43,1.4,7.6,4.6,25.6,1.0,0.7,13.4,24.9,,3.5,1.4,4.8,0.121,,1.4,-0.8,0.6,1.3,2019
187,Donte DiVincenzo,SG,22.0,MIL,27.0,411.0,9.1,0.507,0.669,0.09699999999999999,4.2,11.4,8.0,9.7,1.5,1.2,12.8,15.1,,0.0,0.6,0.6,0.069,,-2.8,0.6,-2.2,0.0,2019
188,Luka Dončić,SG,19.0,DAL,72.0,2318.0,19.6,0.545,0.433,0.409,4.0,21.9,13.0,31.6,1.6,0.9,15.0,30.5,,2.1,2.8,4.9,0.10099999999999999,,3.6,0.3,3.9,3.4,2019
189,Tyler Dorsey,SG,22.0,TOT,48.0,698.0,11.2,0.509,0.5,0.231,4.2,13.7,8.9,12.4,1.0,0.3,8.5,19.7,,0.2,0.4,0.6,0.043,,-1.4,-2.1,-3.5,-0.3,2019
192,Damyean Dotson,SG,24.0,NYK,73.0,2004.0,10.8,0.526,0.49,0.14,1.7,12.2,6.8,10.4,1.4,0.4,8.7,17.3,,0.7,0.9,1.5,0.037000000000000005,,-1.7,-0.9,-2.6,-0.3,2019
193,PJ Dozier,SG,22.0,BOS,6.0,51.0,16.0,0.434,0.381,0.095,12.5,23.1,17.8,13.7,1.9,0.0,0.0,18.5,,0.1,0.1,0.1,0.125,,-1.3,-0.6,-2.0,0.0,2019
194,Goran Dragić,PG,32.0,MIA,36.0,991.0,13.9,0.517,0.379,0.233,2.1,9.8,6.0,27.3,1.5,0.5,12.9,23.7,,0.6,1.0,1.6,0.079,,-0.5,-0.6,-1.1,0.2,2019
195,Andre Drummond,C,25.0,DET,79.0,2647.0,23.4,0.555,0.036000000000000004,0.392,16.8,34.7,25.4,7.2,2.5,4.4,12.4,22.9,,4.1,5.9,10.0,0.18100000000000002,,1.3,0.8,2.1,2.7,2019
196,Jared Dudley,PF,33.0,BRK,59.0,1220.0,7.8,0.5539999999999999,0.632,0.192,2.9,10.4,6.7,9.2,1.4,1.0,14.2,10.4,,0.6,1.2,1.8,0.07,,-2.9,1.1,-1.8,0.1,2019
197,Kris Dunn,PG,24.0,CHI,46.0,1389.0,12.4,0.484,0.19,0.136,1.5,13.3,7.3,30.0,2.4,1.3,16.2,20.1,,-0.5,1.2,0.6,0.022000000000000002,,-2.8,0.2,-2.7,-0.2,2019
198,Kevin Durant,SF,30.0,GSW,78.0,2702.0,24.2,0.631,0.281,0.366,1.4,17.5,9.8,26.2,1.0,2.6,12.3,29.0,,8.6,2.9,11.5,0.204,,5.4,0.1,5.5,5.1,2019
199,Trevon Duval,PG,20.0,MIL,3.0,6.0,38.3,0.833,0.33299999999999996,0.0,0.0,16.0,8.5,59.0,0.0,0.0,0.0,20.9,,0.1,0.0,0.1,0.537,,19.1,5.3,24.4,0.0,2019
200,Vince Edwards,SF,22.0,HOU,2.0,16.0,3.8,0.375,1.0,0.0,6.8,7.1,6.9,0.0,0.0,0.0,0.0,10.9,,0.0,0.0,0.0,-0.013999999999999999,,-1.6,-4.8,-6.4,0.0,2019
201,Henry Ellenson,PF,22.0,TOT,19.0,259.0,13.1,0.5379999999999999,0.4,0.263,2.0,25.5,13.4,9.6,1.3,0.7,7.8,19.0,,0.2,0.2,0.4,0.077,,-1.0,-0.5,-1.5,0.0,2019
204,Wayne Ellington,SG,31.0,TOT,53.0,1297.0,11.8,0.569,0.8140000000000001,0.107,1.1,7.9,4.5,8.3,2.0,0.4,7.7,17.2,,1.3,1.4,2.6,0.09699999999999999,,-0.3,0.3,0.0,0.7,2019
207,Joel Embiid,C,24.0,PHI,64.0,2154.0,26.1,0.593,0.21899999999999997,0.541,8.1,34.0,21.4,18.4,1.0,4.4,13.2,33.3,,4.9,3.8,8.7,0.19399999999999998,,4.0,0.9,4.9,3.8,2019
208,James Ennis,SF,28.0,TOT,58.0,1230.0,11.0,0.59,0.531,0.276,5.3,10.9,8.1,4.7,1.6,1.6,9.3,12.7,,1.6,1.0,2.6,0.10300000000000001,,-1.4,-0.2,-1.5,0.1,2019
211,Drew Eubanks,PF,21.0,SAS,23.0,113.0,15.1,0.6459999999999999,0.0,0.5,5.8,26.8,16.4,8.3,0.9,3.7,20.1,15.5,,0.1,0.2,0.3,0.12,,-1.9,0.7,-1.3,0.0,2019
212,Jacob Evans,SG,21.0,GSW,30.0,204.0,3.5,0.374,0.28300000000000003,0.019,3.3,9.5,6.5,13.7,1.2,1.2,17.1,13.5,,-0.3,0.2,-0.1,-0.03,,-6.9,-1.2,-8.2,-0.3,2019
213,Jawun Evans,PG,22.0,TOT,8.0,65.0,0.1,0.214,0.214,0.0,1.7,19.0,10.2,19.7,2.2,0.0,30.0,13.2,,-0.2,0.0,-0.2,-0.151,,-10.4,0.1,-10.3,-0.1,2019
216,Tyreke Evans,SG,29.0,IND,69.0,1402.0,11.5,0.483,0.327,0.242,2.7,13.0,7.9,17.5,2.0,1.1,13.9,26.4,,-1.7,2.0,0.3,0.01,,-2.4,-0.3,-2.7,-0.2,2019
218,Dante Exum,PG,23.0,UTA,42.0,664.0,11.2,0.516,0.257,0.35700000000000004,2.7,8.3,5.5,24.1,1.0,0.6,15.7,21.3,,0.2,0.7,1.0,0.069,,-2.0,-0.1,-2.1,0.0,2019
219,Kenneth Faried,C,29.0,TOT,37.0,728.0,21.6,0.622,0.094,0.374,14.4,23.4,18.8,4.6,1.1,2.7,9.7,20.3,,2.1,0.9,2.9,0.193,,1.3,-1.5,-0.2,0.3,2019
222,Derrick Favors,C,27.0,UTA,76.0,1766.0,21.8,0.624,0.126,0.368,12.9,21.3,17.2,8.0,1.5,4.8,10.5,19.4,,4.4,3.5,7.9,0.215,,1.8,1.5,3.3,2.4,2019
223,Cristiano Felício,C,26.0,CHI,60.0,746.0,13.4,0.568,0.022000000000000002,0.408,11.4,20.5,15.9,7.2,0.7,0.8,13.5,14.3,,0.9,0.4,1.4,0.08800000000000001,,-2.0,-2.1,-4.1,-0.4,2019
224,Raymond Felton,PG,34.0,OKC,33.0,379.0,11.2,0.505,0.452,0.096,1.1,8.4,4.6,18.7,1.2,1.3,9.0,16.6,,0.3,0.4,0.7,0.087,,-1.7,0.4,-1.3,0.1,2019
225,Terrance Ferguson,SG,20.0,OKC,74.0,1931.0,6.4,0.5660000000000001,0.6729999999999999,0.11800000000000001,1.7,6.0,3.8,4.8,1.0,0.7,9.4,10.6,,1.2,1.6,2.8,0.07,,-3.9,0.1,-3.8,-0.9,2019
226,Yogi Ferrell,PG,25.0,SAC,71.0,1067.0,12.7,0.55,0.423,0.19,1.2,9.5,5.3,17.0,1.6,0.3,9.5,16.3,,1.3,0.6,1.9,0.087,,-1.0,-0.4,-1.4,0.2,2019
227,Dorian Finney-Smith,SF,25.0,DAL,81.0,1985.0,11.0,0.53,0.48100000000000004,0.195,7.5,13.4,10.5,6.9,1.7,1.5,11.4,14.0,,1.2,2.0,3.3,0.079,,-1.8,0.4,-1.4,0.3,2019
228,Bryn Forbes,SG,25.0,SAS,82.0,2293.0,12.0,0.586,0.522,0.099,0.9,10.4,5.7,10.6,1.0,0.1,8.8,17.4,,2.5,1.3,3.8,0.079,,-0.3,-0.9,-1.2,0.5,2019
229,Evan Fournier,SG,26.0,ORL,81.0,2553.0,12.3,0.536,0.42100000000000004,0.159,1.6,9.4,5.4,17.6,1.4,0.4,11.9,22.1,,0.8,2.5,3.2,0.061,,-1.8,-0.6,-2.4,-0.3,2019
230,De'Aaron Fox,PG,21.0,SAC,81.0,2546.0,18.1,0.544,0.21100000000000002,0.37799999999999995,1.7,10.8,6.2,33.2,2.4,1.5,15.0,24.5,,3.2,2.5,5.6,0.106,,1.3,0.2,1.5,2.3,2019
231,Melvin Frazier,SG,22.0,ORL,10.0,44.0,1.2,0.33,0.28600000000000003,0.19,7.2,4.9,6.1,3.3,1.1,0.0,4.2,23.5,,-0.2,0.0,-0.1,-0.133,,-11.3,-3.2,-14.5,-0.1,2019
232,Tim Frazier,PG,28.0,TOT,59.0,1120.0,11.7,0.544,0.387,0.207,3.9,11.5,7.7,27.6,1.2,0.4,21.1,13.3,,1.3,0.7,2.0,0.084,,-1.4,-0.4,-1.8,0.1,2019
235,Jimmer Fredette,SG,29.0,PHO,6.0,65.0,3.6,0.348,0.44799999999999995,0.207,1.7,10.4,6.0,17.5,2.2,0.0,13.6,24.2,,-0.2,0.0,-0.2,-0.166,,-8.4,-2.9,-11.3,-0.2,2019
236,Channing Frye,C,35.0,CLE,36.0,341.0,8.9,0.524,0.675,0.12,1.2,16.4,8.5,8.6,0.9,1.3,9.5,17.5,,0.1,0.0,0.1,0.016,,-1.7,-1.8,-3.5,-0.1,2019
237,Markelle Fultz,SG,20.0,PHI,19.0,427.0,10.5,0.452,0.09,0.239,6.6,10.6,8.7,19.5,1.9,0.9,12.7,19.3,,-0.1,0.4,0.3,0.035,,-3.3,0.2,-3.1,-0.1,2019
238,Danilo Gallinari,SF,30.0,LAC,68.0,2059.0,21.0,0.633,0.42100000000000004,0.45899999999999996,2.9,18.1,10.7,13.2,1.1,0.9,8.5,23.8,,6.4,1.8,8.2,0.191,,4.9,-0.5,4.3,3.3,2019
239,Langston Galloway,SG,27.0,DET,80.0,1745.0,10.7,0.534,0.647,0.16399999999999998,3.0,7.9,5.4,7.3,1.0,0.4,3.7,16.1,,2.1,1.3,3.4,0.094,,-0.9,-0.6,-1.5,0.2,2019
240,Billy Garrett,SG,24.0,NYK,4.0,63.0,9.8,0.452,0.29600000000000004,0.14800000000000002,0.0,5.1,2.5,18.0,0.8,1.3,6.5,20.9,,0.0,0.0,0.0,-0.019,,-3.9,-1.7,-5.5,-0.1,2019
241,Marc Gasol,C,34.0,TOT,79.0,2436.0,16.7,0.546,0.314,0.29100000000000004,3.6,25.1,14.3,22.2,1.7,3.2,13.6,20.7,,2.0,4.0,6.0,0.11800000000000001,,0.8,2.3,3.1,3.1,2019
245,Pau Gasol,C,38.0,TOT,30.0,360.0,16.7,0.529,0.138,0.426,6.7,34.2,20.6,19.1,0.7,3.5,12.5,15.6,,0.5,0.5,1.1,0.142,,1.0,2.1,3.1,0.5,2019
248,Rudy Gay,PF,32.0,SAS,69.0,1842.0,17.5,0.583,0.247,0.19699999999999998,3.8,23.9,13.9,14.7,1.4,1.6,12.3,22.1,,2.2,2.2,4.4,0.115,,0.8,0.6,1.4,1.6,2019
249,Paul George,SF,28.0,OKC,77.0,2841.0,23.3,0.583,0.469,0.335,3.7,19.6,11.4,17.7,2.8,1.0,10.0,29.5,,7.0,4.9,11.9,0.201,,5.6,1.6,7.2,6.6,2019
250,Taj Gibson,PF,33.0,MIN,70.0,1686.0,17.8,0.612,0.063,0.33,10.8,18.3,14.5,7.3,1.5,2.0,10.6,17.2,,3.7,1.4,5.1,0.14400000000000002,,0.3,-0.4,-0.1,0.8,2019
251,Harry Giles,PF,20.0,SAC,58.0,820.0,14.4,0.526,0.017,0.261,8.1,20.1,14.0,15.2,1.8,2.3,15.8,23.2,,0.0,1.0,1.0,0.055999999999999994,,-3.4,0.4,-3.0,-0.2,2019
252,Shai Gilgeous-Alexander,PG,20.0,LAC,82.0,2174.0,13.4,0.5539999999999999,0.19399999999999998,0.272,2.9,8.3,5.7,17.8,2.1,1.6,15.0,18.3,,1.5,1.9,3.3,0.07400000000000001,,-0.9,0.4,-0.5,0.8,2019
253,Rudy Gobert,C,26.0,UTA,81.0,2577.0,24.6,0.682,0.0,0.733,13.2,30.2,21.9,9.6,1.2,5.8,12.1,17.8,,8.7,5.7,14.4,0.268,,3.0,2.5,5.4,4.8,2019
254,Brandon Goodwin,PG,23.0,DEN,16.0,57.0,8.3,0.413,0.261,0.478,1.9,3.8,2.8,32.1,0.0,0.0,9.7,23.1,,0.0,0.0,0.0,0.021,,-4.7,-4.8,-9.5,-0.1,2019
255,Aaron Gordon,PF,23.0,ORL,78.0,2633.0,15.1,0.5379999999999999,0.332,0.242,5.2,18.4,11.7,16.6,1.1,1.8,12.3,21.8,,1.8,3.3,5.1,0.09300000000000001,,0.3,0.3,0.6,1.7,2019
256,Eric Gordon,SG,30.0,HOU,68.0,2158.0,12.2,0.5489999999999999,0.64,0.162,0.9,6.9,3.8,9.4,0.9,1.1,8.2,22.0,,1.7,1.0,2.6,0.059000000000000004,,0.5,-1.8,-1.3,0.4,2019
257,Marcin Gortat,C,34.0,LAC,47.0,751.0,12.8,0.562,0.0,0.258,9.8,26.5,18.4,12.0,0.4,2.5,19.4,14.4,,0.6,0.8,1.4,0.08900000000000001,,-1.7,0.4,-1.3,0.1,2019
258,Devonte' Graham,PG,23.0,CHO,46.0,676.0,10.3,0.45899999999999996,0.56,0.213,1.6,8.6,5.0,24.8,1.7,0.3,11.3,17.0,,0.2,0.3,0.5,0.035,,-2.6,-1.3,-4.0,-0.3,2019
259,Treveon Graham,SG,25.0,BRK,35.0,715.0,6.1,0.45799999999999996,0.67,0.115,3.4,12.3,7.9,6.5,0.9,0.8,7.8,12.8,,-0.1,0.6,0.5,0.033,,-3.7,0.0,-3.7,-0.3,2019
260,Jerami Grant,PF,24.0,OKC,80.0,2612.0,13.8,0.5920000000000001,0.35600000000000004,0.26899999999999996,3.7,13.1,8.2,4.2,1.1,3.2,6.8,15.4,,4.0,3.3,7.3,0.134,,-0.4,0.6,0.2,1.5,2019
261,Jerian Grant,PG,26.0,ORL,60.0,939.0,10.8,0.526,0.5,0.182,2.1,9.1,5.6,22.4,2.3,0.5,17.7,13.4,,0.5,1.1,1.7,0.085,,-2.9,1.3,-1.6,0.1,2019
262,Donte Grantham,SF,23.0,OKC,3.0,2.0,-38.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,,0.0,0.0,0.0,-0.946,,-23.6,-14.0,-37.6,0.0,2019
263,Danny Green,SG,31.0,TOR,80.0,2216.0,13.0,0.632,0.69,0.07,3.0,12.2,7.7,7.7,1.6,2.0,10.4,14.1,,3.0,2.9,5.9,0.128,,1.1,0.8,2.0,2.2,2019
264,Draymond Green,PF,28.0,GSW,66.0,2065.0,12.9,0.526,0.391,0.21600000000000003,3.2,20.8,12.4,26.8,2.2,2.8,26.8,13.1,,1.1,3.2,4.3,0.1,,-1.3,2.7,1.4,1.8,2019
265,Gerald Green,SG,33.0,HOU,73.0,1473.0,11.4,0.555,0.763,0.11800000000000001,2.2,11.7,6.8,4.1,1.1,1.6,8.3,19.5,,0.9,1.0,1.9,0.061,,-0.2,-1.5,-1.7,0.1,2019
266,JaMychal Green,PF,28.0,TOT,65.0,1371.0,14.7,0.5870000000000001,0.37,0.212,8.3,24.3,16.4,5.8,1.6,2.3,14.3,19.4,,0.9,1.9,2.9,0.10099999999999999,,-1.3,-0.4,-1.7,0.1,2019
270,Jeff Green,PF,32.0,WAS,77.0,2097.0,13.6,0.608,0.466,0.3,2.9,13.3,8.0,9.2,1.0,1.6,11.5,17.8,,2.8,0.8,3.6,0.083,,0.0,-1.4,-1.4,0.3,2019
271,Blake Griffin,PF,29.0,DET,75.0,2622.0,21.0,0.581,0.389,0.41,4.0,20.1,11.8,27.1,1.0,0.9,13.8,30.2,,5.1,2.9,8.0,0.147,,4.9,0.2,5.1,4.7,2019
272,Daniel Hamilton,SG,23.0,ATL,19.0,204.0,7.1,0.455,0.38299999999999995,0.1,5.0,19.5,12.1,14.5,1.4,0.4,20.3,15.7,,-0.2,0.1,-0.1,-0.024,,-3.6,-0.5,-4.1,-0.1,2019
273,Dusty Hannahs,SG,25.0,MEM,2.0,26.0,4.5,0.311,0.41700000000000004,0.16699999999999998,0.0,4.4,2.2,28.8,1.9,0.0,7.2,23.9,,-0.1,0.0,-0.1,-0.125,,-6.5,-3.2,-9.7,-0.1,2019
274,Tim Hardaway Jr.,SG,26.0,TOT,65.0,2057.0,13.6,0.527,0.48,0.278,1.7,9.8,5.7,12.8,1.3,0.3,8.6,25.4,,1.0,0.9,1.8,0.043,,-0.1,-2.0,-2.0,0.0,2019
277,James Harden,PG,29.0,HOU,78.0,2867.0,30.6,0.616,0.539,0.449,2.5,17.8,10.0,39.5,2.7,1.7,14.5,40.5,,11.4,3.8,15.2,0.254,,9.4,1.6,11.0,9.3,2019
278,Maurice Harkless,SF,25.0,POR,60.0,1415.0,13.2,0.547,0.309,0.188,5.9,14.1,10.1,7.1,2.3,3.0,9.7,13.9,,1.5,1.9,3.4,0.114,,-1.0,1.7,0.7,1.0,2019
279,Montrezl Harrell,C,25.0,LAC,82.0,2158.0,23.4,0.636,0.019,0.466,9.3,16.7,13.1,12.5,1.6,4.0,11.0,23.5,,6.1,2.6,8.7,0.193,,2.6,0.7,3.3,2.9,2019
280,Devin Harris,PG,35.0,DAL,68.0,1071.0,10.7,0.527,0.5760000000000001,0.386,1.2,9.9,5.6,16.7,1.6,1.3,12.1,18.5,,0.6,0.9,1.5,0.068,,-2.6,0.4,-2.2,-0.1,2019
281,Gary Harris,SG,24.0,DEN,57.0,1639.0,12.2,0.526,0.38,0.226,2.7,7.9,5.3,11.0,1.6,1.0,8.9,20.0,,1.1,1.5,2.6,0.076,,-1.2,-0.4,-1.6,0.2,2019
282,Joe Harris,SG,27.0,BRK,76.0,2293.0,13.5,0.645,0.516,0.17800000000000002,2.4,10.9,6.7,11.9,0.8,0.6,13.0,17.0,,3.8,1.7,5.5,0.11599999999999999,,0.8,-0.3,0.5,1.4,2019
283,Tobias Harris,PF,26.0,TOT,82.0,2847.0,17.2,0.5920000000000001,0.313,0.245,2.6,20.8,12.0,12.5,0.8,1.0,9.8,22.8,,4.5,2.6,7.1,0.12,,2.1,-0.5,1.6,2.6,2019
286,Andrew Harrison,PG,24.0,TOT,17.0,187.0,5.8,0.44299999999999995,0.47200000000000003,0.34,3.4,8.5,5.8,17.1,1.1,0.9,16.5,16.8,,-0.1,0.0,-0.1,-0.027000000000000003,,-5.8,-1.2,-7.1,-0.2,2019
290,Shaquille Harrison,SG,25.0,CHI,73.0,1430.0,12.4,0.494,0.209,0.289,2.5,14.5,8.4,14.1,3.0,1.8,11.1,16.5,,-0.1,1.6,1.4,0.048,,-2.8,1.5,-1.3,0.2,2019
291,Josh Hart,SG,23.0,LAL,67.0,1715.0,9.3,0.526,0.591,0.172,2.2,12.6,7.5,7.0,1.7,1.9,10.4,13.5,,0.2,1.9,2.1,0.059000000000000004,,-2.3,1.0,-1.3,0.3,2019
292,Isaiah Hartenstein,PF,20.0,HOU,28.0,221.0,10.0,0.562,0.146,0.341,10.3,13.3,11.8,9.4,1.6,4.6,21.6,11.8,,0.2,0.3,0.5,0.10099999999999999,,-5.1,1.2,-3.9,-0.1,2019
293,Udonis Haslem,C,38.0,MIA,10.0,74.0,3.6,0.36,0.364,0.121,4.3,34.5,19.4,4.0,0.0,0.0,7.9,21.9,,-0.2,0.1,-0.1,-0.075,,-8.4,-2.4,-10.9,-0.2,2019
294,Gordon Hayward,PF,28.0,BOS,72.0,1863.0,15.6,0.575,0.364,0.294,2.9,15.5,9.2,18.4,1.6,1.1,12.8,19.0,,2.6,2.3,4.9,0.126,,0.4,0.4,0.8,1.3,2019
295,John Henson,C,28.0,MIL,14.0,188.0,17.1,0.5529999999999999,0.46299999999999997,0.149,9.2,28.0,19.2,10.1,1.7,4.9,14.4,18.6,,0.1,0.4,0.6,0.146,,0.4,2.1,2.5,0.2,2019
296,Juan Hernangómez,PF,23.0,DEN,70.0,1358.0,11.0,0.58,0.5760000000000001,0.27399999999999997,5.1,16.1,10.6,5.3,1.0,1.6,9.5,12.2,,1.6,1.4,3.0,0.105,,-0.9,-0.2,-1.1,0.3,2019
298,Willy Hernangómez,C,24.0,CHO,58.0,812.0,20.4,0.5870000000000001,0.132,0.488,15.3,26.3,20.7,11.5,1.0,2.1,13.9,22.1,,1.8,0.8,2.6,0.153,,1.1,-1.1,-0.1,0.4,2019
299,Mario Hezonja,SF,23.0,NYK,58.0,1206.0,10.8,0.49700000000000005,0.32799999999999996,0.24600000000000002,2.4,18.7,10.4,11.5,2.3,0.6,14.6,21.3,,-1.1,1.1,-0.1,-0.003,,-3.5,-0.3,-3.8,-0.5,2019
300,Isaiah Hicks,PF,24.0,NYK,3.0,32.0,17.4,0.588,0.0,0.625,6.4,16.7,11.4,9.4,1.5,7.9,8.9,15.0,,0.1,0.0,0.1,0.153,,-2.1,2.2,0.1,0.0,2019
301,Buddy Hield,SG,26.0,SAC,82.0,2615.0,17.5,0.5870000000000001,0.479,0.142,4.1,12.4,8.1,11.9,1.0,1.1,9.2,25.1,,4.3,1.6,5.9,0.10800000000000001,,3.5,-1.4,2.1,2.7,2019
302,Haywood Highsmith,SF,22.0,PHI,5.0,40.0,4.5,0.414,0.5,0.2,0.0,12.9,6.6,6.6,1.2,0.0,8.4,12.4,,0.0,0.0,0.0,-0.023,,-5.8,-2.4,-8.2,-0.1,2019
