,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, .1,OBPM,DBPM,BPM,VORP,current_year
171,DeMar DeRozan,SG,21.0,TOR,82.0,2851.0,14.5,0.53,0.045,0.348,3.0,10.2,6.5,8.6,1.5,0.8,9.8,23.2,,2.8,0.5,3.2,0.055,,-0.9,-1.5,-2.5,-0.3,2011
172,Boris Diaw,PF,28.0,CHA,82.0,2778.0,13.9,0.5579999999999999,0.292,0.159,4.5,13.6,9.0,20.6,1.4,1.3,16.7,16.8,,2.4,2.3,4.8,0.08199999999999999,,0.3,0.3,0.6,1.8,2011
173,Ike Diogu,PF,27.0,LAC,36.0,470.0,13.7,0.59,0.0,0.419,10.3,18.3,14.3,0.7,0.3,0.5,11.2,18.7,,0.7,0.3,1.0,0.10400000000000001,,-2.4,-2.5,-4.9,-0.3,2011
174,DeSagana Diop,C,29.0,CHA,16.0,181.0,5.4,0.34700000000000003,0.0,0.45799999999999996,8.0,18.9,13.4,5.7,1.2,6.7,27.6,10.3,,-0.3,0.3,-0.1,-0.016,,-6.7,1.8,-4.9,-0.1,2011
175,Keyon Dooling,PG,30.0,MIL,80.0,1757.0,11.3,0.509,0.451,0.18100000000000002,0.8,7.1,3.9,23.4,1.6,0.2,14.0,17.3,,0.8,2.1,2.9,0.08,,-1.4,0.2,-1.2,0.4,2011
176,Joey Dorsey,C,27.0,TOR,43.0,522.0,14.2,0.529,0.0,0.657,17.5,25.8,21.6,7.4,2.4,2.5,23.4,14.3,,0.2,0.5,0.8,0.07200000000000001,,-1.6,0.1,-1.6,0.1,2011
177,Toney Douglas,SG,24.0,NYK,81.0,1971.0,15.2,0.534,0.507,0.142,3.7,10.5,7.1,19.5,2.3,0.1,10.0,20.1,,3.0,1.2,4.2,0.10099999999999999,,0.9,-0.6,0.4,1.2,2011
178,Chris Douglas-Roberts,SF,24.0,MIL,44.0,884.0,11.5,0.517,0.168,0.326,0.9,11.0,5.8,9.8,1.8,1.2,10.1,18.4,,0.4,1.3,1.6,0.08800000000000001,,-2.5,1.0,-1.4,0.1,2011
180,Zabian Dowdell,PG,26.0,PHO,24.0,292.0,11.7,0.457,0.08,0.136,2.0,5.9,4.0,27.7,3.5,0.5,18.0,25.0,,-0.4,0.2,-0.1,-0.019,,-3.9,0.2,-3.6,-0.1,2011
181,Goran Dragić,PG,24.0,TOT,70.0,1234.0,13.2,0.524,0.35100000000000003,0.302,3.3,9.9,6.6,25.6,2.1,0.6,19.0,22.4,,0.2,0.8,1.0,0.04,,-0.9,-0.5,-1.3,0.2,2011
184,Jared Dudley,SF,25.0,PHO,82.0,2140.0,15.6,0.598,0.402,0.34700000000000003,6.0,11.2,8.6,7.6,2.1,0.7,9.6,16.9,,4.2,1.4,5.6,0.126,,1.5,0.2,1.8,2.0,2011
185,Chris Duhon,PG,28.0,ORL,51.0,774.0,5.6,0.446,0.40299999999999997,0.19399999999999998,1.4,6.3,3.9,22.4,1.1,0.2,30.3,12.0,,-0.7,0.9,0.2,0.013999999999999999,,-3.8,0.0,-3.8,-0.3,2011
186,Tim Duncan,C,34.0,SAS,76.0,2156.0,21.9,0.537,0.005,0.307,9.3,26.8,18.3,15.7,1.2,4.8,11.4,22.9,,3.7,4.0,7.7,0.171,,2.2,2.2,4.4,3.5,2011
187,Mike Dunleavy,SG,30.0,IND,61.0,1683.0,14.6,0.593,0.488,0.24,1.9,16.2,9.1,10.1,1.2,1.3,10.7,16.9,,2.6,1.9,4.5,0.129,,1.1,0.4,1.6,1.5,2011
188,Ronald Dupree,SF,30.0,TOR,3.0,13.0,0.5,0.25,0.25,0.0,0.0,28.0,13.7,10.7,0.0,0.0,0.0,13.8,,0.0,0.0,0.0,-0.094,,-7.3,-2.7,-10.0,0.0,2011
189,Kevin Durant,SF,22.0,OKC,78.0,3038.0,23.6,0.589,0.26899999999999996,0.439,2.3,17.7,10.3,13.2,1.5,1.8,10.6,30.6,,8.6,3.3,12.0,0.18899999999999997,,5.2,-0.3,4.9,5.3,2011
190,Devin Ebanks,SG,21.0,LAL,20.0,118.0,19.4,0.507,0.098,0.451,14.9,11.1,13.0,2.8,1.8,3.2,8.9,25.9,,0.2,0.2,0.4,0.14400000000000002,,0.1,-2.1,-2.0,0.0,2011
191,Wayne Ellington,SG,23.0,MIN,62.0,1181.0,8.6,0.488,0.305,0.134,2.4,7.9,5.1,9.4,1.2,0.2,11.2,17.1,,0.1,0.1,0.3,0.01,,-2.3,-1.3,-3.5,-0.5,2011
192,Monta Ellis,SG,25.0,GSW,80.0,3227.0,18.6,0.536,0.235,0.268,1.5,8.5,4.9,23.4,2.6,0.5,12.3,28.1,,4.3,1.7,6.0,0.08900000000000001,,1.7,-0.9,0.8,2.3,2011
193,Francisco Elson,C,34.0,UTA,62.0,610.0,8.9,0.529,0.0,0.27399999999999997,6.9,16.0,11.4,7.9,1.8,1.9,20.2,11.9,,0.1,0.5,0.6,0.046,,-3.8,0.3,-3.5,-0.2,2011
194,Melvin Ely,C,32.0,DEN,30.0,366.0,8.3,0.573,0.0,0.41200000000000003,8.8,14.4,11.7,5.3,0.5,2.3,18.9,9.0,,0.3,0.3,0.6,0.083,,-2.9,-0.3,-3.2,-0.1,2011
195,Semih Erden,C,24.0,TOT,41.0,595.0,10.3,0.593,0.0,0.541,7.9,15.8,12.1,5.1,1.3,3.1,19.8,13.7,,0.3,1.1,1.4,0.115,,-4.6,1.6,-3.0,-0.1,2011
198,Jeremy Evans,SF,23.0,UTA,49.0,463.0,18.8,0.6779999999999999,0.009000000000000001,0.322,9.3,16.1,12.6,8.5,1.9,3.0,12.6,14.9,,1.2,0.4,1.6,0.16699999999999998,,1.5,0.6,2.1,0.5,2011
199,Maurice Evans,SF,32.0,TOT,73.0,1549.0,9.1,0.513,0.39399999999999996,0.13699999999999998,3.9,8.0,5.9,4.5,1.1,0.7,6.8,14.2,,1.0,0.7,1.7,0.054000000000000006,,-2.2,-1.0,-3.2,-0.5,2011
202,Reggie Evans,PF,30.0,TOR,30.0,798.0,12.4,0.466,0.01,0.8540000000000001,17.2,34.4,25.6,6.4,1.9,0.6,21.6,10.1,,0.5,0.8,1.3,0.077,,-0.9,-0.6,-1.5,0.1,2011
203,Tyreke Evans,SG,21.0,SAC,57.0,2107.0,14.4,0.48200000000000004,0.159,0.285,2.4,12.7,7.4,24.9,2.0,1.0,14.9,25.3,,-0.1,1.7,1.6,0.036000000000000004,,-0.1,0.2,0.0,1.1,2011
204,Patrick Ewing,SF,26.0,NOH,7.0,19.0,0.6,0.222,0.4,0.8,6.4,6.4,6.4,14.2,0.0,4.4,12.9,19.5,,-0.1,0.0,-0.1,-0.158,,-5.6,-3.4,-9.1,0.0,2011
205,Christian Eyenga,SF,21.0,CLE,44.0,947.0,9.0,0.47600000000000003,0.297,0.092,3.2,12.0,7.5,6.2,1.9,2.3,12.9,17.5,,-0.8,0.5,-0.3,-0.016,,-3.4,-0.6,-4.0,-0.5,2011
207,Jordan Farmar,PG,24.0,NJN,73.0,1796.0,14.1,0.504,0.467,0.154,1.5,10.1,5.7,34.9,1.8,0.3,16.7,21.6,,0.8,1.0,1.9,0.05,,0.8,-1.3,-0.4,0.7,2011
208,Derrick Favors,PF,19.0,TOT,78.0,1535.0,13.8,0.542,0.0,0.41600000000000004,12.9,19.1,16.0,4.2,1.0,3.5,13.5,17.1,,1.5,1.4,2.9,0.091,,-2.6,-0.6,-3.2,-0.5,2011
211,Raymond Felton,PG-SG,26.0,TOT,75.0,2737.0,16.6,0.524,0.327,0.24,2.0,9.2,5.6,35.8,2.3,0.3,16.6,21.6,,3.6,1.8,5.4,0.094,,1.6,-1.0,0.6,1.8,2011
214,Rudy Fernández,SG,25.0,POR,78.0,1821.0,13.4,0.522,0.628,0.254,2.4,9.5,5.8,16.9,2.6,0.6,12.1,18.7,,2.0,1.8,3.8,0.1,,0.1,0.8,0.9,1.3,2011
215,Kyrylo Fesenko,C,24.0,UTA,53.0,456.0,5.8,0.441,0.01,0.46,8.9,19.8,14.3,5.9,0.5,2.9,17.2,14.6,,-0.4,0.3,-0.1,-0.011000000000000001,,-6.5,-0.9,-7.4,-0.6,2011
216,Landry Fields,SG,22.0,NYK,82.0,2541.0,13.5,0.598,0.364,0.244,4.7,18.9,11.7,9.0,1.6,0.5,13.8,13.5,,3.4,1.8,5.3,0.1,,0.6,-0.4,0.2,1.4,2011
217,Derek Fisher,PG,36.0,LAL,82.0,2297.0,8.9,0.486,0.301,0.195,0.7,6.6,3.7,14.0,2.3,0.3,10.9,12.8,,1.2,2.5,3.7,0.078,,-3.2,1.3,-2.0,0.0,2011
218,Jonny Flynn,PG,21.0,MIN,53.0,983.0,7.1,0.444,0.33799999999999997,0.142,1.3,7.5,4.3,27.6,1.7,0.2,26.4,18.5,,-1.6,0.2,-1.3,-0.064,,-3.9,-2.4,-6.3,-1.1,2011
219,Gary Forbes,SF,25.0,DEN,63.0,791.0,11.7,0.524,0.212,0.319,4.2,12.5,8.5,9.7,1.5,0.6,12.9,20.1,,0.3,0.7,0.9,0.055,,-2.0,-0.8,-2.9,-0.2,2011
220,T.J. Ford,PG,27.0,IND,41.0,773.0,9.9,0.434,0.136,0.203,2.5,9.1,5.8,28.4,2.3,0.8,19.7,18.3,,-0.7,0.8,0.2,0.011000000000000001,,-3.3,0.4,-2.9,-0.2,2011
221,Jeff Foster,C,34.0,IND,56.0,940.0,14.3,0.49700000000000005,0.018000000000000002,0.287,19.1,22.3,20.7,7.3,1.3,2.4,12.1,10.1,,1.6,1.4,3.0,0.152,,-0.6,0.1,-0.5,0.4,2011
222,Randy Foye,SG,27.0,LAC,63.0,1551.0,11.4,0.516,0.409,0.281,1.0,6.7,3.9,17.5,1.6,1.1,13.7,19.9,,0.9,0.8,1.7,0.051,,-1.1,-0.7,-1.8,0.1,2011
223,Channing Frye,PF,27.0,PHO,77.0,2541.0,12.8,0.557,0.53,0.129,3.0,20.4,11.7,5.7,0.9,2.3,7.7,16.9,,2.7,2.1,4.7,0.09,,-0.3,0.0,-0.3,1.1,2011
224,Dan Gadzuric,C-PF,32.0,TOT,42.0,463.0,9.9,0.419,0.008,0.209,17.2,16.4,16.8,4.5,1.4,4.8,17.1,16.5,,-0.3,0.4,0.1,0.013999999999999999,,-5.7,-1.3,-7.0,-0.6,2011
227,Sundiata Gaines,PG,24.0,TOT,24.0,301.0,11.3,0.45899999999999996,0.36200000000000004,0.34299999999999997,4.9,10.0,7.4,22.8,2.8,0.3,18.3,22.1,,-0.3,0.2,-0.1,-0.015,,-2.8,-0.1,-2.9,-0.1,2011
231,Danilo Gallinari,PF-SF,22.0,TOT,62.0,2104.0,15.7,0.597,0.45799999999999996,0.611,3.2,13.4,8.3,7.4,1.2,0.9,9.3,18.9,,4.9,1.2,6.1,0.139,,1.5,-0.8,0.7,1.4,2011
234,Francisco García,SF,29.0,SAC,58.0,1386.0,13.5,0.551,0.47200000000000003,0.16,1.9,9.2,5.5,8.0,1.9,2.6,8.1,17.3,,1.9,1.1,3.0,0.10400000000000001,,0.4,0.6,1.0,1.0,2011
235,Kevin Garnett,PF,34.0,BOS,71.0,2220.0,20.6,0.575,0.006,0.264,4.9,28.7,17.5,13.5,2.3,2.0,11.1,22.3,,3.4,5.6,9.0,0.19399999999999998,,1.8,2.9,4.7,3.8,2011
236,Marc Gasol,C,26.0,MEM,81.0,2586.0,16.8,0.58,0.01,0.425,7.1,19.4,13.1,11.6,1.5,4.3,15.1,16.9,,4.0,3.9,7.9,0.146,,0.3,2.0,2.3,2.8,2011
237,Pau Gasol,C,30.0,LAL,82.0,3037.0,23.3,0.589,0.003,0.384,10.3,20.5,15.6,15.1,0.8,3.3,9.8,21.8,,10.0,4.7,14.7,0.23199999999999998,,3.9,0.9,4.8,5.2,2011
239,Rudy Gay,SF,24.0,MEM,54.0,2152.0,17.8,0.5479999999999999,0.166,0.27699999999999997,4.5,14.2,9.3,11.6,2.2,2.2,12.2,23.3,,2.7,2.9,5.5,0.12300000000000001,,1.9,0.8,2.7,2.6,2011
240,Alonzo Gee,SG,23.0,TOT,56.0,1118.0,10.8,0.544,0.193,0.348,6.2,12.7,9.3,5.4,1.8,1.2,15.3,14.5,,0.5,0.6,1.0,0.045,,-2.1,-0.4,-2.5,-0.1,2011
244,Paul George,SG,20.0,IND,61.0,1265.0,13.0,0.542,0.349,0.256,3.3,16.3,9.8,8.3,2.5,1.5,13.7,17.8,,0.5,1.9,2.4,0.091,,-1.6,1.4,-0.1,0.6,2011
245,Daniel Gibson,SG,24.0,CLE,67.0,1865.0,13.2,0.5329999999999999,0.444,0.247,1.4,9.7,5.5,18.3,1.3,0.9,9.9,19.7,,2.0,0.4,2.4,0.062,,0.3,-0.7,-0.4,0.8,2011
246,Taj Gibson,PF,25.0,CHI,80.0,1742.0,14.3,0.502,0.016,0.295,11.2,19.4,15.4,5.3,1.2,4.6,11.1,16.8,,1.4,3.8,5.2,0.14300000000000002,,-2.2,1.4,-0.9,0.5,2011
247,Manu Ginóbili,SG,33.0,SAS,80.0,2426.0,21.7,0.581,0.433,0.40299999999999997,2.1,11.8,7.1,26.4,2.6,0.8,12.7,26.0,,6.6,3.2,9.9,0.195,,4.1,1.3,5.4,4.5,2011
248,Ryan Gomes,SF,28.0,LAC,76.0,2095.0,9.0,0.504,0.418,0.168,3.4,10.7,7.1,8.5,1.5,0.4,9.2,12.7,,1.3,1.2,2.5,0.057,,-2.1,0.0,-2.1,-0.1,2011
249,Drew Gooden,PF,29.0,MIL,35.0,860.0,15.9,0.48700000000000004,0.055,0.282,9.6,22.9,16.1,10.3,1.3,1.6,10.2,24.6,,0.3,1.5,1.8,0.10099999999999999,,-1.2,0.2,-1.0,0.2,2011
250,Ben Gordon,SG,27.0,DET,82.0,2131.0,12.4,0.5479999999999999,0.345,0.20800000000000002,2.2,9.3,5.6,13.2,1.2,0.6,14.4,21.5,,1.3,0.3,1.7,0.037000000000000005,,-0.6,-1.9,-2.5,-0.3,2011
251,Eric Gordon,SG,22.0,LAC,56.0,2112.0,18.5,0.5660000000000001,0.307,0.36700000000000005,2.5,6.6,4.5,20.7,1.7,0.7,12.0,26.5,,4.2,1.1,5.3,0.12,,3.0,-1.0,2.0,2.2,2011
252,Marcin Gortat,C,26.0,TOT,80.0,2032.0,17.8,0.594,0.006999999999999999,0.32,8.5,27.4,18.0,5.5,0.9,3.3,10.5,17.1,,3.7,2.7,6.4,0.152,,0.2,0.7,0.9,1.5,2011
255,Joey Graham,SF,28.0,CLE,39.0,586.0,7.7,0.518,0.168,0.201,1.5,15.3,8.2,5.2,0.5,0.9,12.6,17.2,,-0.2,0.1,0.0,-0.004,,-4.5,-1.3,-5.8,-0.6,2011
256,Stephen Graham,SG,28.0,NJN,59.0,959.0,4.4,0.457,0.105,0.19,2.0,13.4,7.6,6.5,0.8,0.1,14.9,12.3,,-0.7,0.4,-0.3,-0.013999999999999999,,-5.8,-1.0,-6.8,-1.2,2011
257,Danny Granger,SF,27.0,IND,79.0,2763.0,17.8,0.5539999999999999,0.32299999999999995,0.37,3.5,13.5,8.5,13.0,1.6,1.6,12.3,26.7,,3.7,3.2,6.9,0.12,,2.2,-0.1,2.1,2.9,2011
258,Aaron Gray,C,26.0,NOH,41.0,531.0,11.0,0.5660000000000001,0.0,0.34299999999999997,13.4,25.8,19.6,4.7,1.1,1.9,21.9,13.1,,0.3,0.8,1.1,0.1,,-3.9,-0.2,-4.0,-0.3,2011
259,Danny Green,SG,23.0,SAS,8.0,92.0,13.2,0.586,0.5429999999999999,0.0,3.9,14.8,9.5,3.6,1.1,0.8,12.5,20.0,,0.0,0.1,0.1,0.076,,0.1,-0.7,-0.6,0.0,2011
260,Jeff Green,PF-SF,24.0,TOT,75.0,2427.0,12.9,0.5379999999999999,0.257,0.298,3.7,13.5,8.8,7.2,1.1,1.1,9.6,19.5,,2.4,2.4,4.8,0.095,,-0.6,-0.5,-1.1,0.5,2011
263,Willie Green,SG,29.0,NOH,77.0,1674.0,10.8,0.515,0.255,0.16399999999999998,1.6,10.2,5.9,7.6,1.2,0.6,9.3,20.5,,0.3,1.5,1.8,0.052000000000000005,,-2.1,-0.7,-2.8,-0.3,2011
264,Donté Greene,SF,22.0,SAC,69.0,1127.0,9.7,0.48200000000000004,0.39899999999999997,0.168,4.8,10.2,7.4,6.5,1.6,1.3,12.6,18.2,,-0.2,0.8,0.5,0.022000000000000002,,-1.8,-0.4,-2.2,-0.1,2011
265,Orien Greene,SG,28.0,NJN,3.0,5.0,33.0,0.521,0.0,1.0,0.0,0.0,0.0,37.8,10.7,0.0,0.0,26.7,,0.0,0.0,0.0,0.293,,6.0,9.1,15.1,0.0,2011
267,Blake Griffin,PF,21.0,LAC,82.0,3112.0,21.9,0.5489999999999999,0.017,0.505,10.2,26.9,18.6,18.7,1.0,1.1,11.7,27.3,,6.5,3.4,9.8,0.152,,3.0,-0.3,2.6,3.6,2011
268,Hamed Haddadi,C,25.0,MEM,31.0,168.0,19.7,0.55,0.017,0.397,16.9,31.6,24.2,4.8,0.6,6.3,13.9,21.2,,0.3,0.3,0.6,0.16399999999999998,,-1.1,-0.1,-1.1,0.0,2011
269,Richard Hamilton,SG,32.0,DET,55.0,1498.0,15.8,0.52,0.215,0.256,1.9,8.7,5.1,19.8,1.4,0.2,10.5,26.0,,1.6,0.2,1.8,0.059000000000000004,,0.6,-2.2,-1.6,0.1,2011
270,Tyler Hansbrough,PF,25.0,IND,70.0,1535.0,16.4,0.529,0.003,0.413,10.6,15.9,13.2,4.7,1.2,0.7,9.5,23.1,,2.2,1.6,3.8,0.11800000000000001,,-0.6,-1.3,-1.9,0.0,2011
271,Luke Harangody,PF,23.0,TOT,49.0,640.0,10.1,0.444,0.32,0.126,7.5,18.9,13.2,7.6,1.2,2.0,6.9,16.8,,-0.1,0.7,0.6,0.048,,-3.3,-0.4,-3.7,-0.3,2011
274,James Harden,SG,21.0,OKC,82.0,2189.0,16.4,0.598,0.474,0.501,2.3,11.0,6.8,12.8,2.2,0.8,11.3,19.5,,5.0,2.1,7.1,0.156,,1.3,0.6,1.9,2.2,2011
275,Al Harrington,PF,30.0,DEN,73.0,1665.0,12.3,0.527,0.486,0.17300000000000001,5.4,17.2,11.5,9.6,1.2,0.5,12.7,22.3,,0.6,1.5,2.1,0.06,,-0.6,-1.1,-1.7,0.1,2011
276,Devin Harris,PG,27.0,TOT,71.0,2254.0,17.2,0.545,0.221,0.494,0.9,8.2,4.5,38.2,1.7,0.2,17.3,24.6,,3.2,1.0,4.2,0.08900000000000001,,1.9,-1.3,0.6,1.5,2011
279,Manny Harris,SG,21.0,CLE,54.0,933.0,10.4,0.486,0.318,0.322,4.3,13.2,8.6,14.8,1.7,0.6,16.0,19.1,,-0.4,0.4,0.0,0.002,,-2.3,-1.2,-3.5,-0.4,2011
280,Mike Harris,PF,27.0,HOU,4.0,16.0,17.9,0.515,0.0,0.667,14.1,21.3,17.7,10.2,0.0,4.3,11.4,24.2,,0.0,0.0,0.0,0.102,,-2.3,-0.2,-2.4,0.0,2011
281,Udonis Haslem,PF,30.0,MIA,13.0,345.0,12.7,0.5489999999999999,0.0,0.233,10.6,25.0,18.2,2.7,1.1,0.7,12.9,14.8,,0.4,0.6,0.9,0.13,,-1.7,-0.5,-2.3,0.0,2011
282,Spencer Hawes,C,22.0,PHI,81.0,1718.0,12.8,0.48100000000000004,0.065,0.155,8.7,22.5,15.6,11.2,0.9,3.1,13.8,18.9,,-0.3,2.6,2.4,0.066,,-2.5,0.7,-1.9,0.0,2011
283,Chuck Hayes,C,27.0,HOU,74.0,2079.0,16.2,0.5539999999999999,0.004,0.307,11.9,20.7,16.3,14.3,1.9,1.6,14.1,13.0,,3.9,2.4,6.3,0.146,,0.6,1.3,1.9,2.1,2011
284,Gordon Hayward,SF,20.0,UTA,72.0,1218.0,10.7,0.578,0.253,0.331,4.0,9.8,6.9,10.2,1.3,1.3,17.3,15.3,,0.8,0.4,1.2,0.048,,-1.2,-1.1,-2.2,-0.1,2011
285,Lazar Hayward,SF,24.0,MIN,42.0,419.0,10.8,0.46399999999999997,0.39,0.273,5.9,12.8,9.3,10.3,1.4,1.3,9.9,19.5,,0.1,0.2,0.3,0.035,,-1.6,-1.3,-2.9,-0.1,2011
286,Brendan Haywood,C,31.0,DAL,72.0,1331.0,11.7,0.532,0.004,0.794,11.8,20.9,16.5,2.1,0.6,4.2,14.5,12.4,,0.8,2.1,2.9,0.10400000000000001,,-2.5,0.6,-1.9,0.0,2011
287,Luther Head,PG,28.0,SAC,36.0,586.0,11.7,0.5379999999999999,0.39,0.305,3.0,8.8,5.8,17.7,0.9,1.1,14.7,16.1,,0.6,0.2,0.9,0.073,,0.0,-0.7,-0.7,0.2,2011
288,Gerald Henderson,SG,23.0,CHA,68.0,1661.0,13.2,0.509,0.063,0.28600000000000003,3.5,11.6,7.5,10.7,1.6,1.6,9.1,19.9,,0.9,1.4,2.4,0.068,,-1.6,-0.2,-1.8,0.1,2011
289,Xavier Henry,SG,19.0,MEM,38.0,527.0,7.0,0.451,0.106,0.325,2.0,6.4,4.2,5.0,1.1,0.5,6.6,16.8,,-0.1,0.3,0.2,0.021,,-4.5,-0.8,-5.3,-0.4,2011
290,Roy Hibbert,C,24.0,IND,81.0,2244.0,15.9,0.507,0.004,0.309,9.1,21.0,15.1,12.8,0.7,4.6,15.5,23.6,,0.3,3.3,3.6,0.077,,-1.8,0.7,-1.1,0.5,2011
292,J.J. Hickson,C,22.0,CLE,80.0,2256.0,15.6,0.503,0.005,0.392,10.8,25.0,17.7,7.5,1.1,1.8,13.6,25.5,,-0.2,1.7,1.5,0.032,,-1.8,-2.1,-3.8,-1.1,2011
293,Nenê,C,28.0,DEN,75.0,2291.0,20.4,0.657,0.008,0.615,7.5,20.8,14.4,10.4,1.8,2.4,13.9,18.8,,6.4,3.1,9.6,0.201,,2.1,1.5,3.6,3.2,2011
294,George Hill,PG,24.0,SAS,76.0,2148.0,14.6,0.588,0.322,0.42700000000000005,1.3,9.2,5.4,13.6,1.6,0.7,11.6,18.2,,4.0,2.1,6.1,0.136,,0.2,0.6,0.8,1.5,2011
295,Grant Hill,SF,38.0,PHO,80.0,2409.0,14.7,0.563,0.138,0.312,3.7,12.5,8.1,13.0,1.4,1.1,12.5,20.1,,3.1,1.3,4.4,0.087,,-0.2,-0.3,-0.5,0.9,2011
296,Jordan Hill,C,23.0,HOU,72.0,1125.0,13.0,0.521,0.006,0.24100000000000002,12.9,18.0,15.4,4.0,0.6,3.2,13.7,17.7,,0.8,1.0,1.8,0.079,,-2.9,-1.4,-4.3,-0.7,2011
297,Kirk Hinrich,SG-PG,30.0,TOT,72.0,2157.0,12.3,0.5429999999999999,0.302,0.20199999999999999,1.1,8.9,4.9,21.1,1.8,0.6,15.1,16.7,,1.8,1.2,3.0,0.068,,-1.0,-0.2,-1.3,0.4,2011
300,Jrue Holiday,PG,20.0,PHI,82.0,2901.0,15.4,0.525,0.222,0.209,2.7,10.5,6.6,29.0,2.2,0.8,16.7,20.8,,2.2,3.5,5.7,0.094,,0.4,0.4,0.8,2.0,2011
301,Ryan Hollins,C,26.0,CLE,70.0,1182.0,10.7,0.642,0.0,0.7440000000000001,6.6,11.6,9.0,3.6,1.0,2.7,18.7,13.7,,1.3,0.5,1.8,0.07200000000000001,,-4.0,-0.3,-4.3,-0.7,2011
302,Al Horford,C,24.0,ATL,77.0,2704.0,20.7,0.5870000000000001,0.004,0.204,8.2,23.7,16.0,17.5,1.2,2.3,10.6,19.7,,6.4,3.7,10.1,0.179,,2.5,1.1,3.6,3.9,2011
303,Eddie House,SG,32.0,MIA,56.0,978.0,11.9,0.535,0.545,0.125,1.2,9.5,5.6,10.0,1.7,0.2,7.9,17.6,,1.0,1.2,2.2,0.10800000000000001,,-0.5,0.2,-0.3,0.4,2011
304,Dwight Howard,C,25.0,ORL,78.0,2935.0,26.1,0.616,0.006999999999999999,0.877,12.6,30.6,21.8,6.8,1.9,4.9,16.2,27.2,,6.7,7.7,14.4,0.235,,2.9,2.4,5.3,5.4,2011
305,Josh Howard,SF,30.0,WAS,18.0,409.0,9.2,0.41600000000000004,0.179,0.29,4.8,16.2,10.3,9.4,1.6,0.9,9.9,21.9,,-0.5,0.3,-0.2,-0.027000000000000003,,-3.1,-0.7,-3.8,-0.2,2011
306,Juwan Howard,PF,37.0,MIA,57.0,592.0,8.4,0.495,0.0,0.28,7.7,16.3,12.2,5.8,0.9,0.5,15.1,13.1,,0.2,0.8,0.9,0.07400000000000001,,-3.5,0.0,-3.5,-0.2,2011
307,Lester Hudson,PG,26.0,WAS,11.0,73.0,6.0,0.349,0.625,0.16699999999999998,1.5,6.5,3.9,34.1,2.8,1.0,21.4,19.8,,-0.2,0.0,-0.1,-0.08199999999999999,,-3.9,-0.4,-4.3,0.0,2011
308,Kris Humphries,PF,25.0,NJN,74.0,2061.0,17.8,0.555,0.002,0.32799999999999996,12.5,32.2,22.1,7.0,0.9,3.0,13.4,17.3,,2.7,2.7,5.4,0.125,,0.5,-0.1,0.4,1.3,2011
309,Serge Ibaka,PF,21.0,OKC,82.0,2216.0,17.7,0.579,0.002,0.298,11.7,20.8,16.4,1.6,0.7,6.5,9.2,15.7,,4.3,3.2,7.6,0.16399999999999998,,-0.2,0.7,0.5,1.4,2011
310,Andre Iguodala,SF,27.0,PHI,67.0,2469.0,17.2,0.53,0.23800000000000002,0.395,2.8,15.2,9.0,26.4,2.1,1.2,13.4,19.2,,3.3,3.5,6.7,0.13,,1.7,1.6,3.2,3.2,2011
311,Zydrunas Ilgauskas,C,35.0,MIA,72.0,1145.0,12.8,0.531,0.003,0.14400000000000002,11.9,17.5,14.9,3.6,1.1,4.0,13.3,16.0,,1.0,1.9,2.9,0.122,,-3.1,0.4,-2.7,-0.2,2011
312,D.J. Mbenga,C,30.0,NOH,41.0,330.0,9.7,0.518,0.0,0.36700000000000005,12.8,18.9,15.9,2.7,1.0,6.8,27.0,11.3,,0.0,0.6,0.5,0.076,,-4.7,1.8,-2.8,-0.1,2011
313,Ersan İlyasova,PF,23.0,MIL,60.0,1505.0,14.3,0.516,0.239,0.205,7.9,20.7,14.1,6.6,1.8,1.3,10.2,19.1,,1.1,2.7,3.8,0.121,,-1.2,0.6,-0.6,0.5,2011
315,Royal Ivey,SG,29.0,OKC,25.0,155.0,8.2,0.527,0.42100000000000004,0.053,1.6,10.2,6.0,6.8,2.0,0.5,11.4,12.8,,0.1,0.1,0.2,0.06,,-3.2,0.8,-2.3,0.0,2011
316,Jarrett Jack,SG-PG,27.0,TOT,83.0,1722.0,14.2,0.503,0.17,0.336,1.4,10.9,6.1,23.3,1.7,0.3,13.1,23.0,,0.9,1.4,2.4,0.066,,-0.3,-0.4,-0.7,0.5,2011
319,Darnell Jackson,PF,25.0,SAC,59.0,486.0,12.3,0.521,0.07,0.31,11.2,10.8,11.0,4.6,1.2,0.4,11.4,18.0,,0.4,0.3,0.7,0.069,,-1.9,-1.6,-3.5,-0.2,2011
320,Stephen Jackson,SG,32.0,CHA,67.0,2405.0,14.6,0.52,0.33899999999999997,0.28800000000000003,2.7,12.7,7.7,18.4,1.8,0.9,14.9,27.4,,-0.2,2.1,1.9,0.039,,0.2,-0.7,-0.5,0.9,2011
321,Damion James,SF,23.0,NJN,25.0,403.0,10.1,0.47700000000000004,0.028999999999999998,0.272,4.8,20.5,12.5,8.1,2.1,2.3,17.8,16.2,,-0.4,0.5,0.1,0.015,,-3.8,1.1,-2.6,-0.1,2011
