,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
26,Brent Barry,SG,27.0,CHI,37.0,30.0,31.9,3.8,9.6,0.396,1.4,4.6,0.302,2.4,5.0,0.484,0.469,2.1,2.7,0.772,1.1,2.8,3.9,3.1,1.1,0.3,1.9,2.6,11.1,1999
27,Drew Barry,SG,25.0,SEA,17.0,0.0,10.8,0.6,1.9,0.313,0.5,1.4,0.33299999999999996,0.1,0.5,0.25,0.43799999999999994,0.5,0.8,0.6920000000000001,0.2,1.0,1.2,1.7,0.4,0.1,0.7,1.4,2.2,1999
28,Jon Barry,SG,29.0,SAC,43.0,0.0,17.1,1.4,3.2,0.428,0.6,1.8,0.304,0.8,1.4,0.593,0.514,1.7,2.0,0.845,0.6,1.7,2.2,2.6,1.2,0.1,1.1,1.4,5.0,1999
29,Tony Battie,C,22.0,BOS,50.0,15.0,22.4,2.9,5.7,0.519,0.0,0.1,0.0,2.9,5.6,0.525,0.519,0.8,1.2,0.672,1.9,4.1,6.0,1.1,0.6,1.4,0.9,3.2,6.7,1999
30,Corey Beck,PG,27.0,TOT,24.0,0.0,7.5,0.8,1.6,0.462,0.0,0.0,1.0,0.7,1.6,0.447,0.474,0.3,0.6,0.5329999999999999,0.3,0.9,1.2,0.8,0.4,0.1,0.5,1.1,1.9,1999
33,Benoit Benjamin,C,34.0,PHI,6.0,0.0,5.5,0.3,1.2,0.28600000000000003,0.0,0.0,,0.3,1.2,0.28600000000000003,0.28600000000000003,0.0,0.0,,0.5,0.8,1.3,0.2,0.0,0.0,0.5,1.0,0.7,1999
34,Corey Benjamin,PG,20.0,CHI,31.0,1.0,10.3,1.4,3.8,0.376,0.1,0.5,0.214,1.3,3.3,0.39799999999999996,0.389,0.9,1.3,0.675,0.5,0.8,1.3,0.3,0.4,0.3,0.7,1.5,3.8,1999
35,Mario Bennett,PF,25.0,CHI,3.0,0.0,6.3,0.7,2.0,0.33299999999999996,0.0,0.0,,0.7,2.0,0.33299999999999996,0.33299999999999996,1.0,1.3,0.75,0.7,1.0,1.7,0.0,0.3,0.0,0.3,1.3,2.3,1999
36,Travis Best,PG,26.0,IND,49.0,0.0,21.3,2.6,6.2,0.41600000000000004,0.4,1.2,0.373,2.1,5.0,0.42700000000000005,0.452,1.4,1.7,0.843,0.4,1.2,1.6,3.4,0.9,0.1,1.3,2.3,7.1,1999
37,Mike Bibby,PG,20.0,VAN,50.0,50.0,35.2,5.2,12.1,0.43,0.3,1.5,0.203,4.9,10.6,0.461,0.442,2.5,3.4,0.7509999999999999,0.6,2.1,2.7,6.5,1.6,0.1,2.9,2.4,13.2,1999
38,Chauncey Billups,SG,22.0,DEN,45.0,41.0,33.1,4.2,11.0,0.386,1.9,5.2,0.36200000000000004,2.4,5.8,0.408,0.47200000000000003,3.5,3.8,0.9129999999999999,0.5,1.6,2.1,3.8,1.3,0.3,2.2,2.6,13.9,1999
39,Mookie Blaylock,PG,31.0,ATL,48.0,48.0,36.7,5.1,13.6,0.379,1.6,5.2,0.307,3.5,8.3,0.425,0.439,1.4,1.9,0.758,0.9,3.7,4.7,5.8,2.1,0.2,2.4,1.3,13.3,1999
40,Corie Blount,PF,30.0,TOT,34.0,3.0,15.6,1.1,2.9,0.36,0.0,0.0,0.0,1.1,2.9,0.364,0.36,0.8,1.6,0.519,1.7,2.7,4.4,0.4,0.6,0.5,0.6,2.2,2.9,1999
43,Muggsy Bogues,PG,34.0,GSW,36.0,5.0,19.8,2.1,4.3,0.494,0.0,0.2,0.0,2.1,4.1,0.514,0.494,0.9,1.0,0.861,0.4,1.6,2.0,3.7,1.2,0.0,1.3,1.2,5.1,1999
44,Etdrick Bohannon,SF,25.0,WAS,2.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999
45,Keith Booth,SF,24.0,CHI,39.0,4.0,11.1,1.3,3.9,0.325,0.0,0.3,0.1,1.2,3.6,0.34,0.32799999999999996,0.5,1.1,0.5,0.6,1.7,2.4,1.0,0.6,0.3,1.0,1.5,3.1,1999
46,Bruce Bowen,SF,27.0,BOS,30.0,1.0,16.5,0.9,3.1,0.28,0.2,0.9,0.26899999999999996,0.6,2.2,0.284,0.317,0.4,0.8,0.45799999999999996,0.5,1.2,1.7,0.9,0.7,0.3,0.4,1.7,2.3,1999
48,Earl Boykins,PG,22.0,TOT,22.0,0.0,10.0,1.4,3.6,0.38,0.1,0.8,0.16699999999999998,1.2,2.8,0.44299999999999995,0.39899999999999997,0.1,0.1,0.667,0.3,0.5,0.8,1.5,0.3,0.0,0.9,0.9,3.0,1999
51,Shawn Bradley,C,26.0,DAL,49.0,33.0,26.4,3.4,7.1,0.48,0.0,0.1,0.0,3.4,7.0,0.485,0.48,1.8,2.3,0.748,2.7,5.3,8.0,0.8,0.7,3.2,1.1,3.1,8.6,1999
52,Terrell Brandon,PG,28.0,TOT,36.0,34.0,33.8,5.9,14.1,0.418,0.3,1.3,0.255,5.6,12.8,0.435,0.43,1.8,2.2,0.833,0.8,3.0,3.7,8.6,1.8,0.3,2.1,2.3,13.9,1999
55,Chucky Brown,PF,30.0,CHH,48.0,21.0,24.8,3.7,7.8,0.47200000000000003,0.3,0.8,0.375,3.4,6.9,0.483,0.49200000000000005,0.8,1.2,0.6779999999999999,0.8,2.9,3.6,1.2,0.3,0.4,0.8,2.2,8.5,1999
56,Dee Brown,PG,30.0,TOR,49.0,0.0,28.1,3.8,10.1,0.37799999999999995,2.8,7.1,0.387,1.1,3.0,0.35600000000000004,0.514,0.8,1.1,0.727,0.3,1.8,2.1,2.9,1.1,0.2,1.6,1.5,11.2,1999
57,Gerald Brown,SG,23.0,PHO,33.0,0.0,7.2,1.0,2.7,0.371,0.1,0.3,0.3,0.9,2.4,0.38,0.38799999999999996,0.3,0.4,0.7859999999999999,0.2,0.5,0.7,0.9,0.2,0.0,0.7,0.6,2.4,1999
58,P.J. Brown,PF,29.0,MIA,50.0,50.0,32.2,4.6,9.5,0.48,0.0,0.0,,4.6,9.5,0.48,0.48,2.3,2.9,0.774,2.3,4.6,6.9,1.3,0.9,1.0,1.4,3.3,11.4,1999
59,Randy Brown,PG,30.0,CHI,39.0,32.0,29.2,3.4,8.2,0.414,0.0,0.3,0.0,3.4,7.9,0.42700000000000005,0.414,2.0,2.6,0.757,0.7,2.7,3.4,3.8,1.7,0.2,2.1,2.4,8.8,1999
60,Rick Brunson,PG,26.0,NYK,17.0,0.0,5.6,0.4,1.2,0.28600000000000003,0.0,0.3,0.0,0.4,0.9,0.375,0.28600000000000003,0.3,1.1,0.278,0.2,0.4,0.6,1.1,0.5,0.0,0.7,0.5,1.0,1999
61,Kobe Bryant,SG,20.0,LAL,50.0,50.0,37.9,7.2,15.6,0.465,0.5,2.0,0.267,6.7,13.6,0.494,0.48200000000000004,4.9,5.8,0.8390000000000001,1.1,4.2,5.3,3.8,1.4,1.0,3.1,3.1,19.9,1999
62,Mark Bryant,PF,33.0,CHI,45.0,29.0,26.8,3.7,7.7,0.483,0.0,0.0,0.0,3.7,7.7,0.484,0.483,1.6,2.4,0.645,2.0,3.1,5.2,1.1,0.8,0.4,1.5,3.3,9.0,1999
63,Jud Buechler,SF,30.0,DET,50.0,0.0,21.1,2.0,4.8,0.41700000000000004,1.2,3.0,0.41200000000000003,0.8,1.8,0.424,0.544,0.3,0.4,0.722,0.6,2.1,2.7,1.1,0.7,0.3,0.4,1.7,5.5,1999
64,Matt Bullard,PF,31.0,HOU,41.0,0.0,10.1,1.0,2.8,0.377,0.6,1.5,0.387,0.5,1.3,0.365,0.48200000000000004,0.2,0.2,0.7,0.2,0.8,1.0,0.4,0.3,0.1,0.3,0.7,2.9,1999
65,Scott Burrell,SF,28.0,NJN,32.0,10.0,22.1,2.3,6.5,0.361,0.9,2.3,0.389,1.5,4.3,0.34600000000000003,0.428,1.1,1.3,0.81,1.0,2.7,3.7,1.4,1.3,0.3,0.7,2.6,6.6,1999
66,Willie Burton,SF,30.0,CHH,3.0,0.0,6.0,0.3,2.3,0.14300000000000002,0.0,0.3,0.0,0.3,2.0,0.16699999999999998,0.14300000000000002,0.7,1.3,0.5,1.3,0.7,2.0,0.0,0.0,0.0,0.3,0.7,1.3,1999
67,Mitchell Butler,SG,28.0,CLE,31.0,1.0,13.5,2.2,4.5,0.48200000000000004,0.4,0.9,0.379,1.8,3.5,0.509,0.522,0.7,1.0,0.7190000000000001,0.4,1.0,1.4,0.7,0.5,0.1,0.9,1.3,5.4,1999
68,Jason Caffey,PF,25.0,GSW,35.0,32.0,25.0,3.5,7.9,0.444,0.0,0.0,0.0,3.5,7.9,0.446,0.444,1.8,2.8,0.633,2.3,3.6,5.9,0.5,0.7,0.3,2.1,3.2,8.8,1999
69,Marcus Camby,C,24.0,NYK,46.0,0.0,20.5,3.0,5.7,0.521,0.0,0.0,,3.0,5.7,0.521,0.521,1.2,2.2,0.5529999999999999,2.2,3.3,5.5,0.3,0.6,1.6,0.8,2.8,7.2,1999
70,Elden Campbell,C,30.0,TOT,49.0,33.0,29.8,4.5,9.5,0.47700000000000004,0.0,0.0,0.0,4.5,9.5,0.478,0.47700000000000004,3.5,5.5,0.639,2.6,5.5,8.1,1.4,0.8,1.5,1.6,3.2,12.6,1999
73,Antoine Carr,PF,37.0,HOU,18.0,0.0,8.4,1.2,2.9,0.40399999999999997,0.0,0.1,0.0,1.2,2.8,0.41200000000000003,0.40399999999999997,0.3,0.4,0.7140000000000001,0.5,1.2,1.7,0.5,0.1,0.6,0.5,1.7,2.6,1999
75,Chris Carr,SG,24.0,TOT,39.0,4.0,11.4,1.9,5.3,0.371,0.7,1.9,0.373,1.2,3.3,0.369,0.439,0.7,1.0,0.675,0.6,1.2,1.8,0.6,0.2,0.1,0.7,1.2,5.3,1999
78,Cory Carr,SG,23.0,CHI,42.0,7.0,14.9,1.7,5.1,0.32899999999999996,0.1,0.7,0.16699999999999998,1.6,4.4,0.355,0.34,0.6,0.8,0.75,0.2,1.0,1.2,1.6,0.5,0.2,1.1,1.6,4.1,1999
79,Vince Carter,SF,22.0,TOR,50.0,49.0,35.2,6.9,15.3,0.45,0.4,1.3,0.28800000000000003,6.5,14.0,0.466,0.46299999999999997,4.1,5.4,0.7609999999999999,1.9,3.8,5.7,3.0,1.1,1.5,2.2,2.8,18.3,1999
80,Sam Cassell,PG,29.0,TOT,8.0,3.0,24.9,4.9,11.6,0.419,0.3,1.3,0.2,4.6,10.4,0.446,0.43,5.9,6.3,0.94,0.6,1.3,1.9,4.5,1.1,0.0,2.5,2.8,15.9,1999
83,Kelvin Cato,C,24.0,POR,43.0,0.0,12.7,1.3,3.0,0.45,0.0,0.0,1.0,1.3,3.0,0.445,0.45299999999999996,0.8,1.6,0.507,1.1,2.3,3.5,0.4,0.5,1.3,0.6,2.3,3.5,1999
84,Duane Causwell,C,30.0,MIA,19.0,1.0,7.2,1.1,1.8,0.5710000000000001,0.0,0.0,,1.1,1.8,0.5710000000000001,0.5710000000000001,0.2,0.6,0.33299999999999996,0.7,1.1,1.8,0.1,0.0,0.6,0.9,1.7,2.3,1999
85,Cedric Ceballos,SF,29.0,DAL,13.0,5.0,27.1,4.5,10.8,0.42100000000000004,0.8,2.2,0.39299999999999996,3.7,8.6,0.429,0.461,2.6,3.8,0.6940000000000001,1.8,4.8,6.5,0.9,0.5,0.4,2.2,1.8,12.5,1999
86,Rex Chapman,SG,31.0,PHO,38.0,35.0,31.1,4.3,12.1,0.359,1.4,4.0,0.35100000000000003,2.9,8.1,0.364,0.41700000000000004,2.0,2.4,0.835,0.3,2.4,2.7,2.9,0.9,0.2,1.4,1.2,12.1,1999
87,Calbert Cheaney,SG,27.0,WAS,50.0,18.0,25.3,3.4,8.3,0.414,0.2,0.7,0.21600000000000003,3.3,7.6,0.434,0.424,0.7,1.3,0.493,0.7,2.2,2.8,1.5,0.8,0.3,0.8,2.9,7.7,1999
88,Pete Chilcutt,PF,30.0,VAN,46.0,0.0,15.2,1.4,3.7,0.366,0.6,1.5,0.382,0.8,2.3,0.35600000000000004,0.442,0.3,0.4,0.8240000000000001,0.6,1.9,2.5,0.7,0.5,0.3,0.6,1.1,3.6,1999
89,Chris Childs,PG,31.0,NYK,48.0,0.0,27.0,2.4,5.6,0.42700000000000005,0.8,2.0,0.38299999999999995,1.6,3.6,0.451,0.494,1.3,1.6,0.821,0.4,2.4,2.8,4.0,0.9,0.0,1.8,3.3,6.8,1999
90,Doug Christie,SG,28.0,TOR,50.0,50.0,35.4,5.0,13.0,0.38799999999999996,1.0,3.2,0.304,4.1,9.8,0.415,0.425,4.1,4.9,0.841,1.2,3.0,4.1,3.7,2.3,0.5,2.4,2.2,15.2,1999
91,Keon Clark,C,23.0,DEN,28.0,0.0,14.6,1.3,2.9,0.45,0.0,0.0,0.0,1.3,2.8,0.456,0.45,0.8,1.3,0.568,1.3,2.1,3.4,0.4,0.4,1.1,0.8,1.9,3.3,1999
92,Keith Closs,C,22.0,LAC,15.0,0.0,5.8,0.8,1.5,0.522,0.0,0.1,0.0,0.8,1.5,0.545,0.522,0.5,0.7,0.8,0.3,1.3,1.7,0.0,0.2,0.6,0.4,0.9,2.1,1999
93,John Coker,C,27.0,WAS,14.0,0.0,7.0,0.9,2.2,0.419,0.0,0.0,,0.9,2.2,0.419,0.419,0.4,0.4,0.833,0.5,1.1,1.6,0.0,0.1,0.1,0.1,1.2,2.2,1999
94,Derrick Coleman,PF,31.0,CHH,37.0,29.0,31.8,4.5,11.0,0.414,0.2,0.9,0.212,4.4,10.1,0.43200000000000005,0.42200000000000004,3.9,5.1,0.753,2.1,6.8,8.9,2.1,0.6,1.1,2.4,2.6,13.1,1999
95,Bimbo Coles,PG,30.0,GSW,48.0,32.0,26.5,3.8,8.6,0.442,0.1,0.5,0.24,3.7,8.1,0.455,0.449,1.7,2.1,0.8220000000000001,0.4,2.0,2.4,4.6,0.9,0.2,1.7,2.4,9.5,1999
96,Marty Conlon,C,31.0,MIA,7.0,0.0,5.0,0.4,1.9,0.231,0.0,0.0,,0.4,1.9,0.231,0.231,0.3,0.3,1.0,0.1,0.6,0.7,0.1,0.0,0.1,0.4,0.9,1.1,1999
97,Tyrone Corbin,SF,36.0,ATL,47.0,6.0,22.7,2.8,7.1,0.391,0.8,2.5,0.319,2.0,4.6,0.431,0.44799999999999995,1.1,1.7,0.65,0.8,2.3,3.1,0.9,0.7,0.1,0.9,1.6,7.5,1999
98,James Cotton,SG,23.0,SEA,10.0,0.0,5.9,0.6,1.8,0.33299999999999996,0.0,0.3,0.0,0.6,1.5,0.4,0.33299999999999996,1.3,1.8,0.722,0.2,0.8,1.0,0.0,0.3,0.0,0.3,0.6,2.5,1999
100,Chris Crawford,PF,23.0,ATL,42.0,30.0,18.7,2.6,6.1,0.431,0.3,0.8,0.33299999999999996,2.4,5.3,0.446,0.45299999999999996,1.4,1.7,0.8140000000000001,0.9,1.3,2.1,0.6,0.2,0.3,1.1,2.5,6.9,1999
101,Austin Croshere,PF,23.0,IND,27.0,0.0,9.2,1.2,2.8,0.42700000000000005,0.3,1.1,0.276,0.9,1.7,0.522,0.48,0.7,0.9,0.87,0.6,1.1,1.7,0.4,0.3,0.3,0.9,1.2,3.4,1999
102,John Crotty,PG,29.0,TOT,27.0,0.0,14.1,1.9,4.6,0.41100000000000003,0.5,1.3,0.389,1.4,3.3,0.42,0.46799999999999997,1.6,1.9,0.86,0.3,0.9,1.1,2.3,0.4,0.0,1.2,1.1,5.9,1999
105,Terry Cummings,PF,37.0,GSW,50.0,0.0,20.2,3.7,8.5,0.439,0.0,0.0,1.0,3.7,8.5,0.43700000000000006,0.44,1.6,2.3,0.711,1.9,3.2,5.1,1.2,0.9,0.2,1.2,3.4,9.1,1999
106,William Cunningham,C,24.0,TOT,16.0,6.0,10.1,0.2,1.1,0.16699999999999998,0.0,0.0,,0.2,1.1,0.16699999999999998,0.16699999999999998,0.0,0.1,0.0,0.8,0.9,1.8,0.1,0.1,0.7,0.3,1.9,0.4,1999
109,Bill Curley,PF,26.0,MIN,35.0,7.0,10.6,0.8,2.1,0.40299999999999997,0.0,0.1,0.2,0.8,1.9,0.418,0.41,0.5,0.6,0.8640000000000001,0.6,0.9,1.5,0.4,0.5,0.3,0.3,2.4,2.2,1999
110,Dell Curry,SG,34.0,MIL,42.0,0.0,20.6,3.9,8.0,0.485,1.6,3.5,0.47600000000000003,2.2,4.5,0.49200000000000005,0.588,0.7,0.8,0.8240000000000001,0.4,1.6,2.0,1.1,0.9,0.1,1.1,1.0,10.1,1999
111,Michael Curry,SF,30.0,MIL,50.0,4.0,22.9,1.8,4.1,0.43700000000000006,0.0,0.3,0.067,1.8,3.8,0.466,0.439,1.3,1.6,0.797,0.4,1.8,2.2,1.6,0.8,0.1,0.7,2.7,4.9,1999
112,Erick Dampier,C,23.0,GSW,50.0,50.0,28.3,3.2,8.3,0.389,0.0,0.0,,3.2,8.3,0.389,0.389,2.4,4.1,0.588,3.3,4.4,7.6,1.1,0.5,1.2,1.8,3.3,8.8,1999
113,Antonio Daniels,PG,23.0,SAS,47.0,0.0,13.1,1.8,3.9,0.45399999999999996,0.1,0.4,0.294,1.7,3.5,0.47,0.467,1.0,1.4,0.754,0.3,0.9,1.1,2.3,0.6,0.1,0.9,0.8,4.7,1999
114,Kornél Dávid,SF,27.0,CHI,50.0,6.0,18.0,2.2,4.9,0.449,0.0,0.0,0.0,2.2,4.8,0.45,0.449,1.8,2.2,0.8109999999999999,1.4,2.1,3.5,0.8,0.5,0.3,1.0,1.8,6.2,1999
115,Antonio Davis,PF,30.0,IND,49.0,1.0,25.9,3.3,7.1,0.47100000000000003,0.0,0.0,,3.3,7.1,0.47100000000000003,0.47100000000000003,2.8,3.9,0.703,2.4,4.7,7.0,0.7,0.4,0.9,1.0,2.8,9.4,1999
116,Ben Davis,PF,26.0,NYK,8.0,0.0,2.6,0.9,2.1,0.41200000000000003,0.0,0.0,,0.9,2.1,0.41200000000000003,0.41200000000000003,0.4,0.8,0.5,1.1,0.3,1.4,0.4,0.0,0.0,0.1,0.5,2.1,1999
117,Dale Davis,PF,29.0,IND,50.0,50.0,27.5,3.2,6.0,0.5329999999999999,0.0,0.0,,3.2,6.0,0.5329999999999999,0.5329999999999999,1.5,2.5,0.618,3.1,5.2,8.3,0.4,0.4,1.1,0.9,2.3,8.0,1999
118,Hubert Davis,SG,28.0,DAL,50.0,21.0,27.6,3.5,7.9,0.43799999999999994,1.3,2.9,0.451,2.2,5.1,0.431,0.52,0.9,1.0,0.88,0.1,1.7,1.7,1.8,0.4,0.1,1.1,1.5,9.1,1999
119,Mark Davis,SF,25.0,MIA,4.0,1.0,8.8,0.5,1.5,0.33299999999999996,0.0,0.0,,0.5,1.5,0.33299999999999996,0.33299999999999996,1.3,1.5,0.833,0.5,1.3,1.8,0.3,0.3,0.0,1.8,3.0,2.3,1999
120,Ricky Davis,SG,19.0,CHH,46.0,1.0,12.1,1.8,4.3,0.405,0.0,0.3,0.16699999999999998,1.7,4.1,0.42,0.41,1.0,1.3,0.763,0.9,1.0,1.8,1.3,0.7,0.2,1.2,1.0,4.5,1999
121,Terry Davis,C,31.0,WAS,37.0,34.0,15.6,1.3,2.5,0.5329999999999999,0.0,0.0,,1.3,2.5,0.5329999999999999,0.5329999999999999,0.8,1.0,0.737,1.4,2.4,3.8,0.3,0.3,0.1,0.4,2.1,3.4,1999
122,Andrew DeClercq,C,25.0,TOT,47.0,32.0,23.4,2.9,5.9,0.5,0.0,0.0,,2.9,5.9,0.5,0.5,2.0,3.0,0.674,2.2,3.2,5.4,0.7,1.1,0.6,1.1,3.4,7.9,1999
125,Terry Dehere,SG-PG,27.0,TOT,26.0,0.0,11.2,1.2,3.3,0.365,0.6,1.5,0.41,0.6,1.8,0.326,0.45899999999999996,0.2,0.3,0.7140000000000001,0.3,0.7,0.9,1.0,0.3,0.1,0.6,1.2,3.2,1999
129,Vinny Del Negro,PG,32.0,MIL,48.0,7.0,22.8,2.4,5.6,0.42200000000000004,0.3,0.6,0.433,2.1,5.0,0.42100000000000004,0.446,0.8,1.0,0.8,0.3,1.8,2.1,3.6,0.7,0.1,1.1,1.3,5.9,1999
130,Bison Dele,C,29.0,DET,49.0,48.0,24.0,4.4,8.8,0.501,0.0,0.0,0.0,4.4,8.8,0.502,0.501,1.7,2.4,0.6859999999999999,1.9,3.7,5.6,1.4,0.8,0.8,2.3,3.7,10.5,1999
131,Tony Delk,PG,25.0,GSW,36.0,13.0,17.5,2.6,7.0,0.364,0.4,1.8,0.242,2.1,5.2,0.406,0.395,1.3,2.0,0.648,0.3,1.2,1.5,2.6,0.4,0.2,1.3,1.3,6.8,1999
132,Michael Dickerson,SG,23.0,HOU,50.0,50.0,31.2,4.3,9.2,0.465,1.4,3.3,0.433,2.9,6.0,0.483,0.542,0.9,1.4,0.639,0.5,1.1,1.7,1.9,0.5,0.2,1.3,1.8,10.9,1999
133,Vlade Divac,C,30.0,SAC,50.0,50.0,35.2,5.2,11.1,0.47,0.2,0.9,0.256,5.0,10.3,0.488,0.48,3.6,5.1,0.7020000000000001,2.8,7.2,10.0,4.3,0.9,1.0,2.6,3.3,14.3,1999
