,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
38,Walter Bond,SG,25.0,TOT,23.0,0.0,12.6,1.7,3.7,0.46399999999999997,0.7,1.8,0.366,1.0,1.9,0.5579999999999999,0.5539999999999999,0.6,0.9,0.7,0.3,1.0,1.4,1.0,0.3,0.2,0.7,2.0,4.7,1995
41,Anthony Bonner,PF,26.0,NYK,58.0,23.0,19.4,1.5,3.3,0.456,0.0,0.1,0.2,1.5,3.2,0.46299999999999997,0.45899999999999996,0.8,1.2,0.657,1.9,2.6,4.5,1.4,0.8,0.4,1.4,2.7,3.8,1995
42,Anthony Bowie,SG,31.0,ORL,77.0,4.0,16.4,2.3,4.8,0.48,0.2,0.5,0.3,2.1,4.3,0.502,0.496,0.8,0.9,0.836,0.7,1.1,1.8,2.1,0.6,0.3,1.1,1.8,5.5,1995
43,Sam Bowie,C,33.0,LAL,67.0,10.0,18.3,1.8,4.0,0.442,0.0,0.2,0.182,1.7,3.8,0.45299999999999996,0.446,1.0,1.3,0.764,1.1,3.2,4.3,1.8,0.3,1.2,1.4,2.7,4.6,1995
44,Shawn Bradley,C,22.0,PHI,82.0,59.0,28.8,3.8,8.5,0.455,0.0,0.0,0.0,3.8,8.4,0.457,0.455,1.8,2.8,0.638,3.0,5.1,8.0,0.6,0.7,3.3,1.7,4.1,9.5,1995
45,Terrell Brandon,PG,24.0,CLE,67.0,41.0,29.3,5.1,11.4,0.44799999999999995,0.7,1.8,0.397,4.4,9.6,0.457,0.479,2.4,2.8,0.855,0.5,2.3,2.8,5.4,1.6,0.2,2.1,1.8,13.3,1995
46,Tim Breaux,SF,24.0,HOU,42.0,2.0,8.1,1.1,2.9,0.37200000000000005,0.1,0.6,0.24,0.9,2.3,0.406,0.397,0.8,1.2,0.653,0.4,0.4,0.8,0.4,0.3,0.1,0.4,0.6,3.0,1995
48,Scott Brooks,PG,29.0,TOT,59.0,0.0,13.7,2.1,4.7,0.45799999999999996,0.4,1.2,0.36200000000000004,1.7,3.5,0.49,0.504,1.1,1.3,0.81,0.2,0.9,1.1,2.0,0.6,0.1,0.8,0.9,5.8,1995
51,Chucky Brown,SF,26.0,HOU,41.0,14.0,19.9,2.6,4.2,0.603,0.0,0.1,0.33299999999999996,2.5,4.2,0.608,0.606,0.9,1.5,0.613,1.6,3.0,4.6,0.7,0.3,0.3,0.7,2.6,6.1,1995
52,Dee Brown,SG,26.0,BOS,79.0,69.0,35.3,5.5,12.4,0.447,1.6,4.1,0.385,3.9,8.2,0.478,0.512,3.0,3.5,0.852,0.8,2.4,3.2,3.8,1.4,0.6,1.8,2.3,15.6,1995
53,Mike Brown,C,31.0,MIN,27.0,0.0,7.9,0.4,1.5,0.25,0.0,0.0,0.0,0.4,1.4,0.256,0.25,0.6,1.0,0.556,0.3,1.3,1.7,0.4,0.3,0.0,0.6,1.3,1.3,1995
54,P.J. Brown,C,25.0,NJN,80.0,63.0,30.8,3.2,7.1,0.446,0.1,0.3,0.16699999999999998,3.1,6.8,0.45799999999999996,0.449,1.7,2.6,0.6709999999999999,2.2,3.9,6.1,1.7,0.9,1.7,1.0,3.3,8.1,1995
55,Randy Brown,PG,26.0,SAC,67.0,2.0,16.2,1.9,4.3,0.43200000000000005,0.2,0.7,0.298,1.6,3.6,0.45799999999999996,0.456,0.8,1.2,0.6709999999999999,0.4,1.3,1.6,2.0,1.5,0.3,1.2,2.3,4.7,1995
56,Mark Bryant,PF,29.0,POR,49.0,0.0,13.4,2.1,3.9,0.526,0.0,0.0,0.5,2.0,3.9,0.526,0.529,0.8,1.3,0.6509999999999999,1.1,2.2,3.3,0.6,0.4,0.3,0.8,2.2,5.0,1995
57,Jud Buechler,SF,26.0,CHI,57.0,0.0,10.6,1.6,3.2,0.49200000000000005,0.3,0.8,0.313,1.3,2.4,0.556,0.5329999999999999,0.4,0.7,0.564,0.6,1.1,1.7,0.9,0.4,0.2,0.5,1.1,3.8,1995
58,Scott Burrell,SF,24.0,CHH,65.0,62.0,31.0,4.3,9.1,0.467,1.5,3.6,0.409,2.8,5.5,0.506,0.5479999999999999,1.5,2.2,0.6940000000000001,1.5,4.2,5.7,2.5,1.2,0.6,1.3,2.9,11.5,1995
59,Willie Burton,SF,26.0,PHI,53.0,31.0,29.5,4.6,11.4,0.401,2.0,5.2,0.385,2.6,6.2,0.414,0.488,4.2,5.0,0.8240000000000001,0.9,2.2,3.1,1.8,0.6,0.4,2.3,3.2,15.3,1995
60,Mitchell Butler,SG,24.0,WSB,76.0,5.0,20.4,2.8,6.7,0.42100000000000004,0.6,1.9,0.326,2.2,4.8,0.45799999999999996,0.467,1.6,2.4,0.665,0.6,1.7,2.2,1.2,0.8,0.1,1.4,2.0,7.9,1995
61,Michael Cage,C,33.0,CLE,82.0,21.0,24.9,2.2,4.1,0.521,0.0,0.0,0.0,2.2,4.1,0.524,0.521,0.6,1.1,0.602,2.5,4.4,6.9,0.7,0.7,0.8,0.7,1.8,5.0,1995
62,Adrian Caldwell,PF,28.0,HOU,7.0,0.0,4.3,0.1,0.6,0.25,0.0,0.0,,0.1,0.6,0.25,0.25,0.4,0.9,0.5,0.1,1.3,1.4,0.0,0.1,0.0,0.1,0.9,0.7,1995
63,Elden Campbell,PF,26.0,LAL,73.0,59.0,28.4,4.9,10.8,0.45899999999999996,0.0,0.0,0.0,4.9,10.7,0.45899999999999996,0.45899999999999996,2.6,4.0,0.6659999999999999,2.3,3.8,6.1,1.3,0.9,1.8,1.3,3.4,12.5,1995
64,Tony Campbell,SF,32.0,CLE,78.0,0.0,14.5,2.1,5.0,0.41100000000000003,0.2,0.5,0.35700000000000004,1.9,4.5,0.41700000000000004,0.43,1.7,2.0,0.83,0.8,1.2,2.0,0.9,0.4,0.1,0.8,1.6,6.0,1995
65,Antoine Carr,C,33.0,UTA,78.0,4.0,21.5,3.7,7.0,0.531,0.0,0.1,0.25,3.7,6.9,0.5329999999999999,0.532,2.1,2.6,0.821,1.0,2.4,3.4,0.9,0.3,0.9,1.1,3.2,9.6,1995
66,Bill Cartwright,C,37.0,SEA,29.0,19.0,14.8,0.9,2.4,0.391,0.0,0.0,,0.9,2.4,0.391,0.391,0.5,0.8,0.625,0.9,2.1,3.0,0.3,0.2,0.1,0.6,2.4,2.4,1995
67,Sam Cassell,PG,25.0,HOU,82.0,1.0,23.0,3.1,7.2,0.42700000000000005,0.8,2.3,0.33,2.3,4.9,0.473,0.48,2.6,3.1,0.843,0.5,2.1,2.6,4.9,1.1,0.2,2.0,2.5,9.5,1995
68,Duane Causwell,C,26.0,SAC,58.0,24.0,14.1,1.3,2.5,0.517,0.0,0.0,0.0,1.3,2.5,0.521,0.517,1.0,1.7,0.5820000000000001,1.0,2.0,3.0,0.3,0.2,1.4,0.6,2.5,3.6,1995
69,Cedric Ceballos,SF,25.0,LAL,58.0,54.0,35.0,8.6,16.8,0.509,1.0,2.5,0.397,7.6,14.3,0.528,0.5379999999999999,3.6,5.0,0.716,2.9,5.1,8.0,1.8,1.0,0.3,2.5,2.3,21.7,1995
71,Tom Chambers,PF,35.0,UTA,81.0,4.0,15.3,2.4,5.3,0.457,0.0,0.3,0.16699999999999998,2.4,5.0,0.474,0.461,1.3,1.7,0.807,0.8,1.8,2.6,0.9,0.3,0.4,0.6,2.1,6.2,1995
72,Rex Chapman,SG,27.0,WSB,45.0,29.0,32.6,5.6,14.2,0.397,1.9,6.1,0.314,3.7,8.1,0.46,0.465,3.0,3.5,0.862,0.5,2.0,2.5,2.8,1.5,0.3,1.4,1.9,16.2,1995
73,Calbert Cheaney,SG,23.0,WSB,78.0,71.0,34.0,6.6,14.5,0.45299999999999996,1.2,3.6,0.33899999999999997,5.3,10.8,0.49200000000000005,0.496,2.2,2.7,0.812,1.3,2.8,4.1,2.3,1.0,0.3,1.9,2.8,16.6,1995
74,Pete Chilcutt,PF,26.0,HOU,68.0,17.0,19.8,2.1,4.8,0.445,0.5,1.3,0.40700000000000003,1.6,3.6,0.45899999999999996,0.498,0.5,0.6,0.738,1.6,3.1,4.7,1.0,0.4,0.6,0.9,1.7,5.3,1995
75,Chris Childs,PG,27.0,NJN,53.0,11.0,19.3,2.0,5.3,0.38,0.8,2.4,0.32799999999999996,1.2,2.9,0.42200000000000004,0.45299999999999996,1.0,1.4,0.753,0.3,1.0,1.3,4.1,0.8,0.1,1.4,2.2,5.8,1995
76,Doug Christie,SG,24.0,NYK,12.0,0.0,6.6,0.4,1.8,0.22699999999999998,0.1,0.6,0.14300000000000002,0.3,1.3,0.267,0.25,0.3,0.4,0.8,0.3,0.8,1.1,0.7,0.2,0.1,1.1,1.5,1.3,1995
77,Derrick Coleman,PF,27.0,NJN,56.0,54.0,37.6,6.6,15.6,0.424,0.5,2.1,0.233,6.1,13.5,0.45399999999999996,0.44,6.7,8.8,0.767,3.0,7.6,10.6,3.3,0.6,1.7,3.1,2.9,20.5,1995
78,Bimbo Coles,PG,26.0,MIA,68.0,65.0,32.5,3.8,8.9,0.43,0.2,1.1,0.21100000000000002,3.6,7.8,0.461,0.44299999999999995,2.1,2.6,0.81,0.7,2.1,2.8,6.1,1.5,0.2,2.3,2.7,10.0,1995
79,Steve Colter,PG,32.0,CLE,57.0,7.0,13.2,1.2,3.0,0.396,0.1,0.6,0.22899999999999998,1.0,2.4,0.44,0.42,0.9,1.2,0.7609999999999999,0.2,0.8,1.0,1.8,0.5,0.1,0.6,0.9,3.4,1995
80,Marty Conlon,C,27.0,MIL,82.0,3.0,25.2,4.2,7.9,0.532,0.1,0.4,0.276,4.1,7.5,0.544,0.5379999999999999,1.5,2.4,0.613,2.0,3.2,5.2,1.3,0.5,0.2,1.5,2.7,9.9,1995
81,Lester Conner,SG,35.0,LAL,2.0,0.0,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,1.0,1995
82,Tyrone Corbin,SF,32.0,ATL,81.0,4.0,17.1,2.5,5.7,0.442,0.2,0.7,0.25,2.4,5.0,0.46799999999999997,0.457,1.0,1.4,0.684,1.2,2.0,3.2,0.8,0.7,0.2,0.9,2.0,6.2,1995
83,John Crotty,PG,25.0,UTA,80.0,0.0,12.7,1.2,2.9,0.40299999999999997,0.1,0.5,0.306,1.0,2.4,0.42100000000000004,0.426,1.2,1.5,0.81,0.3,0.9,1.2,2.6,0.5,0.1,0.9,1.3,3.7,1995
84,Corey Crowder,SF,25.0,SAS,7.0,0.0,4.1,0.3,1.4,0.2,0.0,0.6,0.0,0.3,0.9,0.33299999999999996,0.2,0.3,0.9,0.33299999999999996,0.1,0.3,0.4,0.1,0.1,0.0,0.3,0.1,0.9,1995
85,Terry Cummings,PF,33.0,SAS,76.0,20.0,16.8,2.9,6.1,0.483,0.0,0.0,,2.9,6.1,0.483,0.483,0.9,1.6,0.585,1.8,3.2,5.0,0.8,0.5,0.3,1.3,2.5,6.8,1995
86,Bill Curley,PF,22.0,DET,53.0,1.0,11.2,1.1,2.5,0.433,0.0,0.0,,1.1,2.5,0.433,0.433,0.5,0.7,0.75,1.0,1.3,2.3,0.5,0.4,0.4,0.5,2.4,2.7,1995
87,Dell Curry,SG,30.0,CHH,69.0,0.0,24.9,5.0,11.3,0.441,2.2,5.2,0.42700000000000005,2.7,6.0,0.45299999999999996,0.54,1.4,1.6,0.856,0.6,1.8,2.4,1.6,0.8,0.3,1.4,2.1,13.6,1995
88,Lloyd Daniels,SG,27.0,TOT,30.0,14.0,20.1,2.7,7.0,0.38299999999999995,0.9,3.3,0.26,1.8,3.6,0.495,0.445,0.7,0.9,0.815,1.0,1.1,2.1,1.3,0.7,0.3,1.0,1.6,6.9,1995
91,Yinka Dare,C,22.0,NJN,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1995
92,Antonio Davis,PF,26.0,IND,44.0,1.0,23.4,2.5,5.6,0.445,0.0,0.0,,2.5,5.6,0.445,0.445,2.7,4.0,0.672,2.4,4.0,6.4,0.6,0.4,0.7,1.5,3.0,7.6,1995
94,Dale Davis,PF,25.0,IND,74.0,70.0,31.7,4.4,7.8,0.563,0.0,0.0,0.0,4.4,7.8,0.563,0.563,1.9,3.5,0.5329999999999999,3.5,5.9,9.4,0.8,1.0,1.6,1.7,3.0,10.6,1995
95,Hubert Davis,SG,24.0,NYK,82.0,4.0,20.7,3.6,7.5,0.48,1.6,3.5,0.455,2.0,4.0,0.502,0.586,1.2,1.5,0.8079999999999999,0.4,1.0,1.3,1.8,0.4,0.1,1.1,1.8,10.0,1995
96,Terry Davis,PF,27.0,DAL,46.0,2.0,12.6,1.1,2.5,0.434,0.0,0.0,0.0,1.1,2.4,0.441,0.434,0.9,1.4,0.636,1.4,2.0,3.4,0.2,0.1,0.1,0.7,1.7,3.0,1995
97,Johnny Dawkins,PG,31.0,DET,50.0,9.0,23.4,2.5,5.4,0.46299999999999997,0.5,1.5,0.342,2.0,3.9,0.508,0.509,1.0,1.1,0.909,0.6,1.7,2.3,4.1,1.0,0.0,1.7,1.5,6.5,1995
98,Tony Dawson,SF,27.0,BOS,2.0,0.0,6.5,1.5,4.0,0.375,0.5,1.5,0.33299999999999996,1.0,2.5,0.4,0.43799999999999994,0.5,0.5,1.0,0.0,1.5,1.5,0.5,0.0,0.0,1.0,2.0,4.0,1995
99,Todd Day,SG,25.0,MIL,82.0,81.0,33.1,5.4,12.8,0.424,2.0,5.1,0.39,3.4,7.7,0.447,0.502,3.1,4.2,0.754,1.2,2.8,3.9,1.6,1.3,0.8,1.9,3.5,16.0,1995
100,Terry Dehere,PG,23.0,LAC,80.0,28.0,22.2,3.5,8.6,0.40700000000000003,0.6,2.0,0.294,2.9,6.5,0.44299999999999995,0.442,2.9,3.7,0.784,0.4,1.5,1.9,2.8,0.6,0.1,2.0,2.5,10.4,1995
101,Vinny Del Negro,SG,28.0,SAS,75.0,71.0,31.5,5.0,10.2,0.486,0.9,2.2,0.40700000000000003,4.1,8.1,0.507,0.529,1.7,2.2,0.79,0.4,2.2,2.6,3.0,0.8,0.2,0.7,2.4,12.5,1995
102,Bison Dele,C,25.0,DEN,63.0,10.0,20.0,3.1,5.3,0.589,0.0,0.0,,3.1,5.3,0.589,0.589,1.7,2.6,0.654,1.6,3.2,4.7,0.8,0.6,0.7,1.8,3.3,7.9,1995
103,Vlade Divac,C,26.0,LAL,80.0,80.0,35.1,6.1,12.0,0.507,0.1,0.7,0.18899999999999997,5.9,11.3,0.525,0.512,3.7,4.8,0.777,3.3,7.1,10.4,4.1,1.4,2.2,2.6,3.8,16.0,1995
104,James Donaldson,C,37.0,UTA,43.0,40.0,14.3,1.0,1.7,0.595,0.0,0.0,,1.0,1.7,0.595,0.595,0.5,0.7,0.71,0.4,2.0,2.5,0.3,0.1,0.7,0.5,1.5,2.6,1995
105,Sherman Douglas,PG,28.0,BOS,65.0,43.0,31.5,5.6,11.8,0.475,0.3,1.3,0.244,5.3,10.6,0.502,0.488,3.1,4.6,0.6890000000000001,0.7,1.9,2.6,6.9,1.2,0.0,2.5,2.3,14.7,1995
106,Greg Dreiling,C,32.0,CLE,58.0,3.0,8.3,0.7,1.8,0.41200000000000003,0.0,0.0,,0.7,1.8,0.41200000000000003,0.41200000000000003,0.4,0.7,0.634,0.6,1.4,2.0,0.4,0.1,0.4,0.4,1.9,1.9,1995
107,Clyde Drexler,SG,32.0,TOT,76.0,75.0,35.9,7.5,16.3,0.461,1.9,5.4,0.36,5.6,10.9,0.511,0.521,4.8,5.8,0.8240000000000001,2.0,4.3,6.3,4.8,1.8,0.6,2.4,2.7,21.8,1995
110,Kevin Duckworth,C,30.0,WSB,40.0,22.0,20.5,3.0,6.7,0.442,0.1,0.3,0.2,2.9,6.4,0.451,0.446,1.1,1.8,0.643,1.6,3.3,4.9,0.5,0.5,0.6,1.5,2.8,7.1,1995
111,Chris Dudley,C,29.0,POR,82.0,82.0,27.4,2.2,5.4,0.406,0.0,0.0,0.0,2.2,5.4,0.40700000000000003,0.406,1.0,2.2,0.46399999999999997,4.0,5.4,9.3,0.4,0.5,1.5,1.0,3.5,5.5,1995
112,Joe Dumars,SG,31.0,DET,67.0,67.0,38.0,6.2,14.5,0.43,1.5,5.0,0.305,4.7,9.4,0.49700000000000005,0.483,4.1,5.1,0.805,0.7,1.7,2.4,5.5,1.1,0.1,3.3,2.3,18.1,1995
113,Richard Dumas,SF,25.0,PHO,15.0,1.0,11.1,2.5,4.9,0.507,0.0,0.1,0.0,2.5,4.8,0.514,0.507,0.5,1.1,0.5,1.2,0.7,1.9,0.5,0.7,0.1,0.6,1.5,5.5,1995
114,Tony Dumas,SG,22.0,DAL,58.0,0.0,10.6,1.7,4.3,0.384,0.4,1.3,0.301,1.3,3.1,0.418,0.428,0.9,1.3,0.649,0.6,0.5,1.1,1.0,0.2,0.1,0.9,1.3,4.6,1995
115,Pat Durham,SF,27.0,MIN,59.0,2.0,14.4,2.0,4.0,0.494,0.1,0.4,0.192,1.9,3.6,0.531,0.504,1.1,1.6,0.6559999999999999,0.6,1.0,1.6,0.9,0.6,0.5,0.8,1.9,5.1,1995
117,Ledell Eackles,SG,28.0,MIA,54.0,6.0,16.6,2.6,6.0,0.439,0.3,0.8,0.439,2.3,5.3,0.439,0.466,1.7,2.3,0.722,0.6,1.1,1.8,1.3,0.4,0.0,1.0,1.6,7.3,1995
118,Acie Earl,C,24.0,BOS,30.0,3.0,6.9,0.9,2.3,0.382,0.0,0.0,,0.9,2.3,0.382,0.382,0.5,1.0,0.483,0.6,0.9,1.5,0.1,0.2,0.3,0.5,1.3,2.2,1995
119,Blue Edwards,SF,29.0,TOT,67.0,7.0,16.6,2.7,5.9,0.461,0.3,1.1,0.293,2.4,4.7,0.5,0.489,1.1,1.3,0.833,0.7,1.2,1.9,1.1,0.6,0.2,1.2,2.1,6.9,1995
122,Doug Edwards,PF,24.0,ATL,38.0,0.0,5.6,0.6,1.3,0.45799999999999996,0.0,0.0,0.0,0.6,1.2,0.46799999999999997,0.45799999999999996,0.6,0.8,0.7190000000000001,0.5,0.8,1.3,0.3,0.1,0.1,0.6,0.8,1.8,1995
123,James Edwards,C,39.0,POR,28.0,0.0,9.5,1.1,3.0,0.386,0.0,0.0,,1.1,3.0,0.386,0.386,0.4,0.6,0.647,0.4,1.2,1.5,0.3,0.2,0.3,0.5,1.6,2.7,1995
124,Kevin Edwards,SG,29.0,NJN,14.0,14.0,33.3,4.9,11.0,0.44799999999999995,1.3,3.2,0.4,3.6,7.8,0.46799999999999997,0.506,2.9,3.0,0.9520000000000001,0.7,1.9,2.6,1.9,1.4,0.4,2.5,3.0,14.0,1995
