,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
10,Al-Farouq Aminu,SF,21.0,NOH,66.0,21.0,1477.0,3.7,8.9,0.41100000000000003,0.3,1.1,0.27699999999999997,3.3,7.8,0.431,2.1,2.8,0.754,2.3,5.2,7.5,1.6,1.4,0.8,2.2,3.3,9.7,2012
11,Lou Amundson,PF,29.0,IND,60.0,0.0,753.0,4.3,9.9,0.43,0.0,0.0,,4.3,9.9,0.43,1.7,3.9,0.42700000000000005,4.5,6.1,10.6,0.7,1.3,2.1,2.2,6.0,10.2,2012
12,Chris Andersen,C,33.0,DEN,32.0,1.0,486.0,4.4,8.0,0.546,0.0,0.0,,4.4,8.0,0.546,3.7,6.1,0.61,3.6,7.4,11.0,0.4,1.4,3.4,1.3,3.9,12.4,2012
13,Alan Anderson,SF,29.0,TOR,17.0,12.0,461.0,4.3,11.1,0.387,1.9,4.8,0.39299999999999996,2.4,6.3,0.38299999999999995,2.3,2.7,0.853,0.6,2.0,2.7,2.0,0.4,0.2,2.0,2.7,12.7,2012
14,James Anderson,SG,22.0,SAS,51.0,2.0,603.0,3.9,10.4,0.379,1.1,4.1,0.27899999999999997,2.8,6.3,0.44299999999999995,2.3,3.1,0.75,1.0,3.8,4.7,2.4,0.5,0.1,1.8,2.1,11.3,2012
15,Ryan Anderson,PF,23.0,ORL,61.0,61.0,1964.0,6.1,13.9,0.439,3.0,7.7,0.39299999999999996,3.0,6.1,0.496,2.7,3.1,0.877,4.1,4.5,8.6,1.0,0.9,0.5,1.0,2.7,18.0,2012
16,Carmelo Anthony,SF,27.0,NYK,55.0,55.0,1876.0,8.5,19.7,0.43,1.3,3.9,0.335,7.2,15.8,0.45399999999999996,5.7,7.0,0.804,1.7,4.9,6.6,3.8,1.2,0.5,2.8,3.0,23.9,2012
17,Joel Anthony,C,29.0,MIA,64.0,51.0,1349.0,2.3,4.1,0.5589999999999999,0.0,0.0,,2.3,4.1,0.5589999999999999,1.3,1.9,0.69,2.7,4.0,6.7,0.2,1.0,2.2,1.2,3.4,5.8,2012
18,Gilbert Arenas,PG,30.0,MEM,17.0,0.0,211.0,4.4,10.9,0.406,2.2,6.7,0.33299999999999996,2.2,4.3,0.52,1.2,1.7,0.7,0.3,2.7,3.1,3.1,1.9,0.2,2.0,6.0,12.3,2012
19,Trevor Ariza,SF,26.0,NOH,41.0,41.0,1350.0,4.5,10.7,0.41700000000000004,0.8,2.3,0.33299999999999996,3.7,8.4,0.44,2.1,2.7,0.775,1.1,4.6,5.7,3.6,1.8,0.7,2.0,1.9,11.8,2012
21,Ömer Aşık,C,25.0,CHI,66.0,2.0,971.0,2.9,5.8,0.506,0.0,0.0,,2.9,5.8,0.506,1.7,3.8,0.456,4.7,8.3,13.0,1.2,1.1,2.5,2.5,4.5,7.6,2012
22,D.J. Augustin,PG,24.0,CHA,48.0,46.0,1408.0,4.7,12.5,0.376,1.6,4.6,0.341,3.1,7.9,0.396,2.7,3.1,0.875,0.6,2.2,2.8,7.8,0.9,0.0,2.8,1.7,13.6,2012
23,Gustavo Ayón,PF,26.0,NOH,54.0,24.0,1088.0,4.6,8.6,0.536,0.0,0.0,0.0,4.6,8.6,0.5379999999999999,1.3,2.1,0.619,2.8,5.9,8.8,2.4,1.8,1.5,1.5,3.9,10.6,2012
24,Jeff Ayres,C,24.0,IND,20.0,1.0,106.0,5.1,12.2,0.41700000000000004,0.0,0.0,,5.1,12.2,0.41700000000000004,1.4,2.4,0.5710000000000001,4.1,7.1,11.2,1.4,1.0,0.7,0.7,5.4,11.5,2012
25,Kelenna Azubuike,SG,28.0,DAL,3.0,0.0,18.0,6.0,16.0,0.375,2.0,6.0,0.33299999999999996,4.0,10.0,0.4,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,8.0,2.0,14.0,2012
26,Luke Babbitt,SF,22.0,POR,40.0,4.0,537.0,4.8,11.6,0.41,2.9,6.7,0.43,1.9,4.9,0.384,1.1,1.3,0.85,1.1,5.3,6.4,1.1,0.7,0.3,1.8,3.1,13.5,2012
27,Renaldo Balkman,SF,27.0,NYK,14.0,0.0,115.0,5.0,10.0,0.5,0.6,2.8,0.222,4.4,7.2,0.609,2.5,3.4,0.727,1.9,6.3,8.1,1.6,1.3,0.9,1.9,4.4,13.1,2012
28,Leandro Barbosa,SG,29.0,TOT,64.0,0.0,1382.0,7.1,16.6,0.425,1.7,4.4,0.382,5.4,12.2,0.441,2.6,3.2,0.815,0.9,2.5,3.3,2.5,1.5,0.2,2.4,3.5,18.4,2012
31,J.J. Barea,PG,27.0,MIN,41.0,11.0,1032.0,5.8,14.6,0.4,1.8,5.0,0.371,4.0,9.6,0.415,2.7,3.4,0.7759999999999999,0.5,3.5,4.0,8.1,0.7,0.0,3.6,2.1,16.2,2012
32,Andrea Bargnani,C,26.0,TOR,31.0,31.0,1032.0,7.3,16.9,0.43200000000000005,1.2,4.0,0.29600000000000004,6.1,12.9,0.474,5.3,6.0,0.873,0.8,5.2,6.0,2.1,0.6,0.5,2.4,1.8,21.0,2012
33,Matt Barnes,SF,31.0,LAL,63.0,16.0,1440.0,4.4,9.7,0.452,1.1,3.4,0.33299999999999996,3.2,6.2,0.518,2.4,3.2,0.742,2.4,6.2,8.6,3.2,0.9,1.2,1.8,3.8,12.3,2012
34,Earl Barron,C,30.0,GSW,2.0,0.0,9.0,8.0,16.0,0.5,0.0,0.0,,8.0,16.0,0.5,0.0,0.0,,4.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,16.0,2012
35,Brandon Bass,PF,26.0,BOS,59.0,39.0,1868.0,5.8,12.2,0.479,0.0,0.0,,5.8,12.2,0.479,2.5,3.1,0.81,1.8,5.2,7.0,1.1,0.7,1.0,1.3,2.6,14.2,2012
36,Tony Battie,C,35.0,PHI,27.0,11.0,295.0,2.3,6.2,0.373,0.0,0.1,0.0,2.3,6.1,0.38,0.5,0.5,1.0,1.0,7.2,8.2,2.0,0.5,0.7,0.5,3.2,5.1,2012
37,Shane Battier,SF,33.0,MIA,65.0,10.0,1499.0,2.7,7.0,0.387,1.5,4.4,0.33899999999999997,1.2,2.6,0.46799999999999997,0.6,0.9,0.622,1.3,2.4,3.7,2.0,1.5,0.8,0.9,2.5,7.5,2012
38,Nicolas Batum,SF,23.0,POR,59.0,34.0,1791.0,5.8,12.9,0.451,2.2,5.5,0.391,3.7,7.4,0.496,2.7,3.2,0.836,1.6,3.8,5.4,1.7,1.1,1.2,1.8,2.1,16.4,2012
39,Jerryd Bayless,PG,23.0,TOR,31.0,11.0,705.0,6.0,14.1,0.424,2.2,5.3,0.423,3.7,8.8,0.424,3.8,4.5,0.852,0.4,3.0,3.4,6.0,1.2,0.2,2.7,3.6,18.0,2012
40,Michael Beasley,SF,23.0,MIN,47.0,7.0,1087.0,7.3,16.5,0.445,1.3,3.3,0.376,6.1,13.1,0.462,2.0,3.1,0.642,1.3,5.6,6.9,1.5,0.6,0.6,2.6,2.7,17.9,2012
41,Rodrigue Beaubois,PG,23.0,DAL,53.0,12.0,1151.0,5.9,13.9,0.42200000000000004,1.2,4.1,0.28800000000000003,4.7,9.8,0.479,1.8,2.2,0.841,0.6,4.1,4.7,4.8,1.8,0.9,2.2,3.1,14.8,2012
42,Marco Belinelli,SG,25.0,NOH,66.0,55.0,1966.0,5.2,12.6,0.41700000000000004,2.0,5.2,0.377,3.3,7.4,0.445,1.8,2.4,0.7829999999999999,0.3,2.8,3.1,1.8,0.9,0.1,1.3,2.1,14.3,2012
44,Raja Bell,SG,35.0,UTA,34.0,33.0,796.0,3.7,7.9,0.466,1.5,3.9,0.391,2.1,3.9,0.54,0.9,1.1,0.84,0.3,1.9,2.2,1.7,0.6,0.1,0.9,3.5,9.8,2012
45,Keith Benson,C,23.0,GSW,3.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,,8.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2012
46,Mike Bibby,PG,33.0,NYK,39.0,4.0,557.0,2.3,8.0,0.282,1.7,5.5,0.318,0.5,2.5,0.205,0.4,0.5,0.75,0.3,3.5,3.8,5.2,1.4,0.2,1.3,2.9,6.7,2012
47,Andris Biedriņš,C,25.0,GSW,47.0,35.0,739.0,1.9,3.1,0.609,0.0,0.0,,1.9,3.1,0.609,0.0,0.4,0.111,2.2,6.4,8.6,0.8,1.1,2.2,0.7,6.1,3.8,2012
48,Chauncey Billups,SG,35.0,LAC,20.0,20.0,607.0,4.9,13.5,0.364,2.8,7.4,0.384,2.1,6.1,0.34,5.0,5.6,0.895,0.2,2.7,3.0,4.7,0.5,0.2,2.3,2.4,17.7,2012
49,Bismack Biyombo,C,19.0,CHA,63.0,41.0,1455.0,3.2,6.9,0.46399999999999997,0.0,0.0,,3.2,6.9,0.46399999999999997,1.7,3.5,0.483,2.8,6.3,9.1,0.7,0.5,2.8,1.8,3.6,8.1,2012
50,DeJuan Blair,PF,22.0,SAS,64.0,62.0,1363.0,7.1,13.3,0.534,0.0,0.0,0.0,7.1,13.3,0.535,1.9,3.1,0.613,4.1,5.2,9.3,2.1,1.6,0.3,2.4,4.4,16.1,2012
51,Steve Blake,PG,31.0,LAL,53.0,5.0,1237.0,2.9,7.8,0.377,1.5,4.6,0.335,1.4,3.2,0.436,0.6,0.8,0.778,0.3,2.2,2.5,5.1,1.1,0.1,2.1,2.2,8.0,2012
52,Andray Blatche,PF,25.0,WAS,26.0,13.0,626.0,5.3,14.1,0.38,0.1,0.4,0.28600000000000003,5.2,13.7,0.382,1.9,2.8,0.6729999999999999,2.4,6.2,8.6,1.6,1.2,1.0,2.1,3.1,12.7,2012
53,Eric Bledsoe,PG,22.0,LAC,40.0,1.0,464.0,3.8,9.8,0.389,0.5,2.3,0.2,3.3,7.4,0.44799999999999995,2.2,3.4,0.636,1.7,3.3,5.0,5.1,2.4,1.1,3.6,4.5,10.2,2012
54,Keith Bogans,SF,31.0,NJN,5.0,1.0,94.0,3.1,8.0,0.381,1.1,4.6,0.25,1.9,3.4,0.556,0.8,1.9,0.4,1.9,2.3,4.2,1.1,0.8,0.0,1.1,5.7,8.0,2012
55,Andrew Bogut,C,27.0,MIL,12.0,12.0,364.0,6.0,13.5,0.449,0.0,0.1,0.0,6.0,13.4,0.452,1.4,2.3,0.609,2.2,7.7,9.9,3.1,1.2,2.4,2.4,3.6,13.5,2012
56,Matt Bonner,PF,31.0,SAS,65.0,2.0,1326.0,4.2,9.5,0.44,2.9,6.8,0.42,1.3,2.7,0.49,0.4,0.6,0.762,0.8,5.0,5.8,1.7,0.4,0.6,0.4,1.8,11.6,2012
57,Trevor Booker,PF,24.0,WAS,50.0,32.0,1261.0,5.2,9.7,0.531,0.0,0.1,0.5,5.1,9.7,0.531,1.6,2.7,0.602,3.4,5.9,9.3,1.1,1.4,1.2,1.7,3.9,12.0,2012
58,Carlos Boozer,PF,30.0,CHI,66.0,66.0,1948.0,8.3,15.6,0.532,0.0,0.0,0.0,8.3,15.5,0.5329999999999999,1.8,2.5,0.693,2.1,8.3,10.4,2.3,1.2,0.4,2.1,3.1,18.3,2012
59,Chris Bosh,PF,27.0,MIA,57.0,57.0,2007.0,7.0,14.5,0.48700000000000004,0.2,0.6,0.28600000000000003,6.9,13.8,0.496,4.1,5.0,0.821,1.7,6.4,8.1,1.8,0.9,0.8,2.1,2.3,18.4,2012
60,Earl Boykins,PG,35.0,HOU,8.0,0.0,111.0,3.9,11.7,0.33299999999999996,0.6,2.9,0.222,3.2,8.8,0.37,4.2,4.9,0.867,0.0,3.6,3.6,5.5,0.3,0.0,2.3,1.6,12.6,2012
61,Craig Brackins,PF,24.0,PHI,14.0,1.0,88.0,3.7,13.5,0.273,1.2,3.7,0.33299999999999996,2.5,9.8,0.25,0.4,0.8,0.5,2.0,4.1,6.1,3.3,0.0,0.4,1.6,2.5,9.0,2012
62,Avery Bradley,PG,21.0,BOS,64.0,28.0,1368.0,5.3,10.6,0.498,0.6,1.4,0.40700000000000003,4.7,9.2,0.511,1.6,2.1,0.795,0.9,2.1,3.0,2.3,1.1,0.3,2.0,2.9,12.7,2012
63,Elton Brand,C,32.0,PHI,60.0,60.0,1732.0,6.0,12.1,0.494,0.0,0.0,0.0,6.0,12.1,0.495,1.8,2.4,0.733,3.0,5.9,8.9,2.0,1.2,2.0,1.4,3.7,13.7,2012
65,Corey Brewer,SF,25.0,DEN,59.0,17.0,1287.0,5.6,13.0,0.434,0.9,3.6,0.26,4.7,9.4,0.5,2.5,3.6,0.6920000000000001,1.2,3.0,4.2,2.5,2.0,0.5,1.6,3.2,14.7,2012
66,Ronnie Brewer,SG,26.0,CHI,66.0,43.0,1635.0,4.2,9.8,0.42700000000000005,0.4,1.5,0.275,3.8,8.3,0.455,1.2,2.2,0.56,1.6,3.5,5.1,3.0,1.6,0.5,1.3,1.4,10.0,2012
67,Jon Brockman,PF,24.0,MIL,35.0,0.0,239.0,2.3,6.8,0.33299999999999996,0.0,0.2,0.0,2.3,6.6,0.341,1.1,2.3,0.467,5.0,6.3,11.3,1.4,0.6,0.2,1.5,5.0,5.6,2012
68,MarShon Brooks,SG,23.0,NJN,56.0,47.0,1648.0,6.0,14.0,0.428,1.0,3.3,0.313,5.0,10.7,0.46299999999999997,2.5,3.2,0.764,1.5,2.8,4.4,2.9,1.1,0.3,2.6,2.5,15.5,2012
69,Derrick Brown,SF,24.0,CHA,65.0,17.0,1443.0,5.3,10.2,0.518,0.1,0.6,0.25,5.1,9.6,0.535,2.3,3.5,0.667,2.4,3.5,5.9,1.7,1.2,0.3,1.4,2.4,13.1,2012
70,Kwame Brown,C,29.0,GSW,9.0,3.0,187.0,4.0,7.7,0.525,0.0,0.0,,4.0,7.7,0.525,2.9,6.5,0.441,3.1,7.9,11.0,0.8,1.5,0.0,2.7,4.0,11.0,2012
71,Shannon Brown,SG,26.0,PHO,59.0,19.0,1400.0,6.5,15.4,0.42,1.7,4.8,0.36200000000000004,4.7,10.5,0.446,2.1,2.5,0.8079999999999999,1.0,3.1,4.0,1.8,1.1,0.4,1.6,1.7,16.7,2012
72,Kobe Bryant,SG,33.0,LAL,58.0,58.0,2232.0,9.3,21.5,0.43,1.4,4.6,0.303,7.9,16.9,0.46399999999999997,6.1,7.3,0.845,1.1,4.0,5.0,4.3,1.1,0.3,3.3,1.7,26.1,2012
73,Chase Budinger,SF,23.0,HOU,58.0,9.0,1298.0,5.8,13.1,0.442,2.4,6.1,0.402,3.3,7.0,0.47600000000000003,1.5,1.9,0.7709999999999999,1.1,5.0,6.0,2.1,0.8,0.2,1.5,1.8,15.5,2012
74,Alec Burks,SG,20.0,UTA,59.0,0.0,939.0,5.9,13.7,0.429,0.6,1.7,0.33299999999999996,5.3,12.0,0.442,4.0,5.5,0.727,2.2,2.9,5.1,2.1,1.0,0.2,2.0,3.2,16.3,2012
75,Caron Butler,SF,31.0,LAC,63.0,63.0,1871.0,5.5,13.6,0.40700000000000003,1.8,4.9,0.358,3.8,8.6,0.435,1.7,2.1,0.813,0.8,3.6,4.4,1.5,1.0,0.2,1.5,2.4,14.5,2012
76,Jimmy Butler,SG,22.0,CHI,42.0,0.0,359.0,3.2,7.9,0.405,0.2,1.1,0.182,3.0,6.8,0.441,4.3,5.6,0.768,2.3,3.3,5.6,1.4,1.1,0.5,1.4,2.0,10.9,2012
77,Rasual Butler,SF,32.0,TOR,34.0,14.0,453.0,3.3,10.6,0.308,1.7,6.1,0.273,1.6,4.5,0.35700000000000004,0.6,1.0,0.583,0.5,4.8,5.2,1.5,0.6,0.4,1.2,3.1,8.7,2012
78,Derrick Byars,PF,27.0,SAS,2.0,0.0,37.0,2.9,10.7,0.273,0.0,5.8,0.0,2.9,4.9,0.6,3.9,3.9,1.0,5.8,4.9,10.7,1.0,1.9,0.0,0.0,1.9,9.7,2012
79,Andrew Bynum,C,24.0,LAL,60.0,60.0,2112.0,7.6,13.6,0.5579999999999999,0.0,0.1,0.2,7.6,13.5,0.56,4.0,5.8,0.6920000000000001,3.3,8.8,12.1,1.4,0.5,2.0,2.6,1.8,19.1,2012
80,Will Bynum,PG,29.0,DET,36.0,0.0,514.0,5.2,13.6,0.381,0.5,2.0,0.24100000000000002,4.7,11.6,0.406,3.4,4.5,0.7659999999999999,0.7,3.2,3.9,4.6,1.6,0.2,3.8,4.3,14.3,2012
81,José Calderón,PG,30.0,TOR,53.0,53.0,1799.0,4.4,9.5,0.457,1.2,3.2,0.371,3.2,6.4,0.5,1.2,1.4,0.882,0.4,2.8,3.2,9.4,0.9,0.1,2.1,1.9,11.1,2012
82,Marcus Camby,C,37.0,TOT,59.0,53.0,1352.0,3.4,7.6,0.446,0.1,0.1,0.4,3.4,7.5,0.447,0.8,1.7,0.45299999999999996,4.2,9.9,14.1,2.8,1.3,2.3,1.5,3.4,7.6,2012
85,Brian Cardinal,SF,34.0,DAL,44.0,0.0,277.0,1.8,7.1,0.255,1.3,6.4,0.204,0.5,0.8,0.667,0.6,0.8,0.833,0.5,3.9,4.4,2.1,1.0,0.3,1.0,4.9,5.6,2012
86,DeMarre Carroll,SF-PF,25.0,TOT,24.0,9.0,348.0,4.4,10.9,0.41,0.7,2.0,0.368,3.7,8.9,0.419,1.4,1.7,0.875,2.9,2.6,5.5,1.9,1.2,0.1,1.1,3.8,11.1,2012
90,Matt Carroll,SG,31.0,CHA,53.0,2.0,596.0,3.1,9.5,0.331,0.5,2.6,0.18600000000000003,2.7,6.9,0.386,1.8,2.3,0.789,0.5,3.0,3.5,2.3,1.0,0.4,1.4,3.1,8.6,2012
91,Anthony Carter,PG,36.0,TOR,24.0,0.0,209.0,2.9,9.1,0.321,0.9,2.9,0.294,2.1,6.2,0.33299999999999996,1.4,1.7,0.8,0.9,4.8,5.7,5.9,1.4,0.7,2.9,3.4,8.1,2012
92,Vince Carter,SG,35.0,DAL,61.0,40.0,1542.0,5.2,12.7,0.41100000000000003,1.7,4.8,0.361,3.5,7.9,0.442,2.2,2.7,0.826,0.7,4.0,4.8,3.2,1.3,0.6,2.0,3.1,14.4,2012
93,Omri Casspi,SF,23.0,CLE,65.0,35.0,1341.0,4.5,11.1,0.40299999999999997,1.4,4.5,0.315,3.0,6.6,0.46299999999999997,2.0,2.9,0.685,1.7,4.4,6.1,1.8,1.0,0.6,1.7,3.1,12.3,2012
94,Mario Chalmers,PG,25.0,MIA,64.0,64.0,1825.0,4.4,9.8,0.44799999999999995,2.0,5.1,0.38799999999999996,2.4,4.7,0.513,1.6,2.0,0.792,0.3,3.1,3.4,4.4,1.9,0.2,2.8,3.3,12.4,2012
95,Tyson Chandler,C,29.0,NYK,62.0,62.0,2061.0,4.2,6.2,0.679,0.0,0.0,0.0,4.2,6.2,0.6829999999999999,3.8,5.5,0.6890000000000001,3.7,7.0,10.7,1.0,1.0,1.6,1.8,3.2,12.2,2012
96,Wilson Chandler,SF,24.0,DEN,8.0,6.0,215.0,5.2,13.2,0.392,0.5,2.0,0.25,4.7,11.2,0.418,1.7,2.0,0.833,1.0,5.9,6.9,2.8,1.0,1.0,3.0,3.0,12.6,2012
97,Josh Childress,SF,28.0,PHO,34.0,0.0,491.0,3.5,7.3,0.485,0.3,1.8,0.16699999999999998,3.2,5.5,0.5870000000000001,0.0,0.1,0.0,2.3,4.7,7.0,2.5,1.0,0.4,0.7,2.8,7.3,2012
98,Earl Clark,PF,24.0,ORL,45.0,1.0,559.0,3.3,9.0,0.36700000000000005,0.0,0.0,,3.3,9.0,0.36700000000000005,1.4,1.9,0.7240000000000001,2.3,5.7,8.0,1.2,0.8,2.1,1.6,4.6,7.9,2012
99,Norris Cole,PG,23.0,MIA,65.0,2.0,1260.0,5.1,12.9,0.39299999999999996,0.6,2.2,0.276,4.5,10.7,0.41700000000000004,1.9,2.4,0.7759999999999999,0.6,2.0,2.6,3.8,1.3,0.1,3.0,3.5,12.6,2012
100,Jason Collins,C,33.0,ATL,30.0,10.0,308.0,1.9,4.7,0.4,0.0,0.0,,1.9,4.7,0.4,0.8,1.8,0.467,1.4,4.2,5.6,1.2,0.5,0.4,1.2,4.0,4.6,2012
101,Darren Collison,PG,24.0,IND,60.0,56.0,1878.0,4.4,10.0,0.44,0.7,1.8,0.36200000000000004,3.8,8.2,0.457,2.4,2.9,0.83,0.6,3.0,3.6,5.5,0.9,0.3,2.2,1.9,11.9,2012
102,Nick Collison,PF,31.0,OKC,63.0,0.0,1307.0,3.3,5.5,0.597,0.0,0.0,0.0,3.3,5.5,0.6,1.2,1.7,0.71,3.3,4.3,7.5,2.3,0.9,0.8,1.7,4.2,7.8,2012
103,Mike Conley,PG,24.0,MEM,62.0,61.0,2174.0,4.9,11.3,0.433,1.0,2.6,0.377,3.9,8.7,0.45,2.3,2.6,0.861,0.4,2.2,2.6,6.7,2.3,0.2,2.1,2.2,13.0,2012
104,Brian Cook,PF,31.0,TOT,32.0,0.0,276.0,4.0,12.8,0.316,1.3,6.5,0.2,2.7,6.3,0.43799999999999994,1.2,1.3,0.9,1.3,6.9,8.2,1.3,0.8,0.7,1.4,6.3,10.6,2012
107,Daequan Cook,SG,24.0,OKC,57.0,22.0,989.0,4.0,10.8,0.368,2.9,8.3,0.34600000000000003,1.1,2.5,0.441,0.5,0.8,0.636,0.4,4.0,4.4,0.5,0.8,0.4,0.6,2.5,11.3,2012
108,DeMarcus Cousins,C,21.0,SAC,64.0,62.0,1950.0,8.3,18.4,0.44799999999999995,0.0,0.3,0.14300000000000002,8.2,18.2,0.45299999999999996,4.8,6.9,0.7020000000000001,4.9,8.1,13.0,1.9,1.7,1.4,3.1,4.7,21.4,2012
109,Jamal Crawford,PG,31.0,POR,60.0,6.0,1613.0,6.3,16.4,0.384,1.8,5.8,0.308,4.5,10.6,0.426,4.3,4.6,0.927,0.4,2.3,2.6,4.3,1.2,0.3,2.5,1.7,18.7,2012
110,Jordan Crawford,SG,23.0,WAS,64.0,32.0,1753.0,7.2,17.9,0.4,1.6,5.6,0.289,5.5,12.3,0.451,3.3,4.2,0.7929999999999999,0.9,2.5,3.5,3.9,1.2,0.1,2.9,2.3,19.3,2012
111,Dante Cunningham,PF,24.0,MEM,64.0,5.0,1124.0,4.6,8.9,0.516,0.0,0.1,0.0,4.6,8.9,0.52,1.4,2.2,0.652,2.9,5.0,7.9,1.2,1.3,1.1,0.9,3.1,10.7,2012
113,Eddy Curry,C,29.0,MIA,14.0,1.0,83.0,5.2,11.3,0.462,0.0,0.0,,5.2,11.3,0.462,2.6,3.5,0.75,1.7,3.5,5.2,0.4,0.0,0.9,4.3,7.4,13.0,2012
114,Stephen Curry,PG,23.0,GSW,26.0,23.0,732.0,7.1,14.6,0.49,2.7,6.0,0.455,4.4,8.6,0.514,1.9,2.3,0.809,0.7,3.6,4.3,6.8,1.9,0.4,3.2,3.0,18.8,2012
115,Samuel Dalembert,C,30.0,HOU,65.0,45.0,1446.0,5.0,9.8,0.506,0.0,0.0,0.0,5.0,9.8,0.508,2.2,2.8,0.7959999999999999,3.9,7.4,11.4,0.8,0.9,2.8,2.0,4.0,12.2,2012
116,Erick Dampier,C,36.0,ATL,15.0,0.0,83.0,0.4,3.5,0.125,0.0,0.0,,0.4,3.5,0.125,0.0,0.0,,4.3,6.5,10.8,1.7,0.4,1.7,1.3,3.9,0.9,2012
117,Marquis Daniels,SG,31.0,BOS,38.0,0.0,484.0,3.9,10.6,0.364,0.0,0.7,0.0,3.9,9.9,0.391,1.3,1.7,0.7390000000000001,1.2,3.7,4.9,3.5,1.6,0.7,2.1,2.7,9.0,2012
118,Baron Davis,PG,32.0,NYK,29.0,14.0,595.0,4.1,11.1,0.37,1.6,5.1,0.306,2.5,6.0,0.424,1.0,1.5,0.667,0.8,2.6,3.4,8.2,2.1,0.2,4.6,3.7,10.8,2012
119,Ed Davis,PF,22.0,TOR,66.0,9.0,1534.0,4.0,7.9,0.513,0.0,0.0,0.0,4.0,7.8,0.515,1.7,2.5,0.67,3.1,7.1,10.3,1.4,0.9,1.5,1.6,3.7,9.7,2012
120,Glen Davis,PF,26.0,ORL,61.0,13.0,1427.0,5.7,13.5,0.42100000000000004,0.1,0.4,0.14300000000000002,5.6,13.1,0.429,2.9,4.2,0.6829999999999999,2.7,5.7,8.4,1.2,1.1,0.5,1.9,2.7,14.3,2012
121,Josh Davis,PF,31.0,MEM,15.0,0.0,130.0,2.8,7.5,0.37,1.1,3.6,0.308,1.7,3.9,0.429,1.1,2.2,0.5,4.4,3.0,7.5,1.7,1.9,0.3,0.8,5.3,7.8,2012
122,Eric Dawson,C,27.0,SAS,4.0,0.0,39.0,6.5,11.1,0.583,0.0,0.0,,6.5,11.1,0.583,0.9,1.8,0.5,4.6,4.6,9.2,0.0,0.9,1.8,2.8,5.5,13.8,2012
