,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,current_year
38,Lonny Baxter,C-PF,25.0,TOT,62.0,5.0,766.0,4.8,9.8,0.493,0.0,0.1,0.33299999999999996,4.8,9.7,0.495,2.1,3.6,0.579,3.0,5.8,8.8,0.9,0.8,1.4,1.8,5.8,11.8,2004
42,Jerome Beasley,PF,23.0,MIA,2.0,0.0,5.0,7.2,21.6,0.33299999999999996,0.0,0.0,,7.2,21.6,0.33299999999999996,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,14.4,2004
43,Raja Bell,SG,27.0,UTA,82.0,4.0,2020.0,5.9,14.3,0.409,1.1,3.0,0.373,4.8,11.4,0.418,3.5,4.4,0.7859999999999999,1.1,3.2,4.3,1.9,1.1,0.2,2.0,4.7,16.3,2004
44,Troy Bell,PG,23.0,MEM,6.0,0.0,34.0,4.2,19.1,0.222,0.0,4.2,0.0,4.2,14.8,0.28600000000000003,3.2,3.2,1.0,3.2,1.1,4.2,4.2,1.1,0.0,6.4,6.4,11.6,2004
45,Jonathan Bender,SF,23.0,IND,21.0,0.0,271.0,6.6,14.1,0.47200000000000003,1.2,2.9,0.409,5.4,11.2,0.488,5.2,6.2,0.83,1.2,4.1,5.3,1.2,0.7,1.5,4.4,3.1,19.7,2004
46,Travis Best,PG,31.0,DAL,61.0,1.0,762.0,3.0,8.1,0.37200000000000005,0.1,0.9,0.15,2.9,7.2,0.401,1.9,2.2,0.87,0.8,2.4,3.2,5.3,1.5,0.2,1.6,3.1,8.1,2004
47,Mike Bibby,PG,25.0,SAC,82.0,82.0,2980.0,6.4,14.1,0.45,1.8,4.6,0.392,4.6,9.6,0.479,3.7,4.5,0.815,0.8,2.5,3.3,5.4,1.4,0.2,2.1,1.8,18.2,2004
48,Chauncey Billups,PG,27.0,DET,78.0,78.0,2758.0,5.1,13.0,0.39399999999999996,1.7,4.4,0.38799999999999996,3.4,8.6,0.396,5.3,6.0,0.878,0.5,3.1,3.6,5.8,1.1,0.1,2.5,2.3,17.2,2004
49,Steve Blake,PG,23.0,WAS,75.0,14.0,1392.0,4.1,10.5,0.386,1.9,5.2,0.371,2.1,5.3,0.4,1.4,1.7,0.821,0.5,2.6,3.0,5.4,1.5,0.2,3.3,2.6,11.5,2004
50,Corie Blount,PF-C,35.0,TOT,62.0,3.0,1050.0,3.9,8.7,0.455,0.0,0.1,0.0,3.9,8.6,0.46,0.5,0.9,0.556,3.4,6.1,9.4,1.9,1.7,0.8,1.5,4.6,8.4,2004
53,Mark Blount,C,28.0,BOS,82.0,73.0,2402.0,5.1,9.1,0.5660000000000001,0.0,0.0,,5.1,9.1,0.5660000000000001,2.4,3.3,0.7190000000000001,3.1,5.7,8.8,1.1,1.2,1.6,2.2,3.8,12.6,2004
54,Keith Bogans,SF,23.0,ORL,73.0,36.0,1787.0,3.7,9.1,0.40299999999999997,1.3,3.8,0.358,2.3,5.4,0.434,1.3,2.1,0.631,2.1,4.3,6.4,2.0,0.9,0.2,1.5,2.6,10.0,2004
55,Calvin Booth,C,27.0,SEA,71.0,35.0,1206.0,4.0,8.7,0.466,0.0,0.1,0.0,4.0,8.6,0.469,2.2,2.8,0.7979999999999999,2.6,5.8,8.4,0.8,0.5,3.0,1.3,4.5,10.3,2004
56,Carlos Boozer,PF,22.0,CLE,75.0,75.0,2592.0,6.5,12.5,0.523,0.0,0.1,0.16699999999999998,6.5,12.4,0.526,3.0,4.0,0.768,3.2,8.7,11.9,2.1,1.0,0.8,1.9,2.8,16.1,2004
58,Curtis Borchardt,C,23.0,UTA,16.0,0.0,258.0,3.1,7.8,0.39299999999999996,0.0,0.1,0.0,3.1,7.7,0.4,2.0,2.5,0.778,1.8,5.7,7.5,2.1,0.6,2.0,2.5,5.6,8.1,2004
59,Chris Bosh,C,19.0,TOR,75.0,63.0,2510.0,4.7,10.2,0.45899999999999996,0.1,0.2,0.35700000000000004,4.6,10.0,0.461,2.9,4.1,0.701,2.7,5.2,8.0,1.1,0.8,1.5,1.5,3.1,12.3,2004
60,Ruben Boumtje-Boumtje,C,25.0,POR,9.0,0.0,26.0,1.4,6.9,0.2,0.0,0.0,,1.4,6.9,0.2,2.8,2.8,1.0,0.0,1.4,1.4,1.4,0.0,1.4,0.0,2.8,5.5,2004
61,Bruce Bowen,SF,32.0,SAS,82.0,82.0,2624.0,2.9,6.9,0.42,1.1,2.9,0.363,1.8,4.0,0.462,0.9,1.6,0.579,0.6,2.9,3.5,1.6,1.2,0.5,1.2,2.3,7.8,2004
62,Ryan Bowen,PF,28.0,DEN,52.0,1.0,392.0,1.7,4.9,0.34,0.0,0.0,,1.7,4.9,0.34,0.9,1.1,0.833,3.6,4.4,8.0,1.7,1.7,1.5,0.6,4.3,4.2,2004
63,Earl Boykins,SG,27.0,DEN,82.0,3.0,1849.0,6.2,14.9,0.419,1.1,3.3,0.322,5.2,11.6,0.447,2.8,3.2,0.877,0.8,2.0,2.8,5.7,1.0,0.1,1.9,1.6,16.3,2004
64,Michael Bradley,C-PF,24.0,TOT,16.0,1.0,98.0,2.6,5.5,0.467,0.0,0.0,,2.6,5.5,0.467,0.4,0.7,0.5,2.2,6.2,8.4,0.4,1.1,0.0,2.6,5.1,5.5,2004
67,Shawn Bradley,C,31.0,DAL,66.0,5.0,773.0,4.1,8.8,0.473,0.0,0.0,0.0,4.1,8.7,0.47600000000000003,1.9,2.3,0.8370000000000001,3.4,4.7,8.1,0.9,1.5,3.4,0.8,6.1,10.2,2004
68,Torraye Braggs,PF,27.0,TOT,15.0,0.0,154.0,3.7,7.7,0.485,0.0,0.0,,3.7,7.7,0.485,1.9,2.8,0.667,4.2,4.9,9.1,1.6,0.9,0.5,3.0,6.8,9.4,2004
71,Elton Brand,PF,24.0,LAC,69.0,68.0,2670.0,6.5,13.2,0.493,0.0,0.0,0.0,6.5,13.2,0.493,5.5,7.2,0.773,3.6,6.0,9.6,3.1,0.9,2.1,2.6,3.1,18.6,2004
72,J.R. Bremer,PG,23.0,TOT,36.0,2.0,443.0,3.5,12.8,0.272,1.5,6.0,0.257,2.0,6.8,0.28600000000000003,1.1,1.6,0.65,0.7,2.2,2.9,4.1,1.5,0.3,2.0,2.6,9.6,2004
75,Jamison Brewer,PG,23.0,IND,13.0,1.0,160.0,2.9,7.9,0.371,1.1,3.2,0.35700000000000004,1.8,4.7,0.381,0.2,1.4,0.16699999999999998,0.5,2.0,2.5,3.8,1.6,0.0,2.3,2.0,7.2,2004
76,Primož Brezec,C,24.0,IND,18.0,0.0,72.0,6.0,13.0,0.462,0.0,0.0,,6.0,13.0,0.462,2.0,3.0,0.667,2.5,5.0,7.5,1.5,0.0,1.5,3.0,6.5,14.0,2004
77,Damone Brown,PF,24.0,NJN,3.0,0.0,17.0,2.1,21.2,0.1,0.0,0.0,,2.1,21.2,0.1,2.1,4.2,0.5,6.4,4.2,10.6,0.0,4.2,0.0,2.1,4.2,6.4,2004
78,Devin Brown,SG,25.0,SAS,58.0,0.0,627.0,4.9,11.3,0.434,0.2,0.8,0.28600000000000003,4.7,10.4,0.445,3.4,4.2,0.8109999999999999,2.2,5.3,7.5,1.9,0.9,0.2,2.2,3.5,13.4,2004
79,Kedrick Brown,SF,22.0,TOT,55.0,26.0,969.0,4.3,9.4,0.461,1.4,3.7,0.384,2.9,5.8,0.51,0.6,1.0,0.63,1.5,3.9,5.4,2.4,1.1,0.3,1.1,3.0,10.7,2004
82,Kwame Brown,PF,21.0,WAS,74.0,57.0,2239.0,4.6,9.5,0.489,0.0,0.0,0.5,4.6,9.4,0.489,3.7,5.4,0.6829999999999999,2.9,6.0,8.8,1.8,1.1,0.8,2.3,2.3,12.9,2004
83,P.J. Brown,PF,34.0,NOH,80.0,80.0,2753.0,4.4,9.3,0.47600000000000003,0.0,0.0,0.0,4.4,9.3,0.47700000000000004,2.1,2.4,0.8540000000000001,3.1,5.9,9.0,2.0,1.0,1.0,1.3,2.7,10.9,2004
84,Tierre Brown,PG,24.0,NOH,3.0,0.0,17.0,4.2,8.5,0.5,0.0,0.0,,4.2,8.5,0.5,4.2,8.5,0.5,0.0,2.1,2.1,4.2,0.0,0.0,14.8,2.1,12.7,2004
85,Rick Brunson,PG,31.0,TOT,40.0,0.0,412.0,3.5,9.2,0.381,1.0,2.0,0.478,2.5,7.2,0.354,2.4,2.7,0.871,0.8,2.4,3.2,7.2,2.2,0.3,2.9,3.8,10.3,2004
89,Kobe Bryant,SG,25.0,LAL,65.0,64.0,2447.0,7.6,17.3,0.43799999999999994,1.0,3.2,0.327,6.5,14.1,0.46299999999999997,6.7,7.8,0.852,1.5,3.8,5.3,4.9,1.6,0.4,2.5,2.6,22.9,2004
90,Greg Buckner,SG,27.0,PHI,53.0,3.0,703.0,3.4,9.0,0.377,0.6,2.3,0.273,2.8,6.7,0.41200000000000003,1.0,1.4,0.741,1.4,3.8,5.3,2.3,1.1,0.2,1.7,3.9,8.4,2004
91,Rodney Buford,SF,26.0,SAC,22.0,0.0,141.0,4.9,14.3,0.33899999999999997,0.0,0.5,0.0,4.9,13.8,0.35200000000000004,0.8,1.5,0.5,1.5,2.3,3.8,1.8,1.5,0.3,1.0,2.3,10.5,2004
92,Caron Butler,SF,23.0,MIA,68.0,56.0,2030.0,4.3,11.2,0.38,0.2,0.7,0.23800000000000002,4.1,10.4,0.39,2.4,3.1,0.7559999999999999,1.6,4.1,5.8,2.2,1.3,0.2,1.6,2.9,11.0,2004
93,Mitchell Butler,SG,33.0,WAS,41.0,4.0,552.0,3.5,8.1,0.435,0.7,2.0,0.36700000000000005,2.8,6.1,0.457,1.0,1.6,0.625,1.6,3.1,4.6,2.1,1.4,0.3,1.6,3.5,8.7,2004
94,Rasual Butler,SF,24.0,MIA,45.0,0.0,675.0,6.3,13.3,0.47600000000000003,2.7,5.8,0.46299999999999997,3.7,7.6,0.486,0.9,1.1,0.762,0.2,3.0,3.3,1.2,0.5,0.7,1.5,3.8,16.2,2004
95,Žarko Čabarkapa,PF,22.0,PHO,49.0,4.0,570.0,5.1,12.4,0.41100000000000003,0.4,2.0,0.188,4.7,10.4,0.455,2.2,3.3,0.66,1.6,4.6,6.3,2.5,0.6,0.8,3.4,4.7,12.8,2004
96,Marcus Camby,C,29.0,DEN,72.0,72.0,2162.0,4.4,9.1,0.47700000000000004,0.0,0.0,0.0,4.4,9.1,0.479,1.6,2.3,0.721,3.5,8.6,12.1,2.2,1.4,3.1,1.6,4.0,10.4,2004
97,Elden Campbell,C,35.0,DET,65.0,27.0,892.0,5.6,12.7,0.439,0.0,0.0,,5.6,12.7,0.439,3.4,5.0,0.685,2.1,6.3,8.4,1.8,0.8,2.0,2.5,5.5,14.6,2004
98,Brian Cardinal,PF,26.0,GSW,76.0,11.0,1634.0,4.8,10.3,0.47200000000000003,1.2,2.7,0.444,3.6,7.5,0.48200000000000004,5.2,6.0,0.878,2.2,4.8,7.0,2.3,1.5,0.4,1.9,4.5,16.1,2004
99,Matt Carroll,SG,23.0,TOT,16.0,0.0,70.0,3.6,8.2,0.43799999999999994,0.5,1.5,0.33299999999999996,3.1,6.7,0.462,2.1,3.1,0.667,0.5,2.6,3.1,1.0,0.5,0.0,3.1,4.1,9.8,2004
102,Anthony Carter,PG,28.0,SAS,5.0,2.0,87.0,4.6,15.3,0.297,0.0,1.2,0.0,4.6,14.1,0.324,0.0,0.0,,0.8,3.7,4.6,5.0,1.7,0.0,5.0,3.7,9.1,2004
103,Maurice Carter,SG,27.0,TOT,10.0,0.0,110.0,3.6,11.5,0.314,1.3,3.6,0.364,2.3,7.9,0.292,5.2,6.5,0.8,0.7,2.9,3.6,1.3,0.0,0.0,2.9,3.3,13.7,2004
106,Vince Carter,SG,27.0,TOR,73.0,73.0,2785.0,7.9,18.8,0.41700000000000004,1.2,3.1,0.38299999999999995,6.7,15.7,0.424,4.3,5.4,0.8059999999999999,1.2,3.3,4.5,4.5,1.1,0.8,2.9,2.7,21.3,2004
107,Sam Cassell,PG,34.0,MIN,81.0,81.0,2838.0,7.9,16.1,0.488,0.9,2.4,0.39799999999999996,6.9,13.8,0.504,3.7,4.2,0.873,0.6,2.9,3.4,7.5,1.3,0.2,2.8,3.1,20.3,2004
108,Kelvin Cato,PF,29.0,HOU,69.0,67.0,1743.0,3.3,7.4,0.447,0.0,0.0,,3.3,7.4,0.447,2.0,2.9,0.6759999999999999,3.2,6.6,9.7,1.5,1.1,2.0,1.7,4.2,8.6,2004
109,Tyson Chandler,PF,21.0,CHI,35.0,8.0,782.0,3.1,7.3,0.424,0.0,0.0,0.0,3.1,7.2,0.42700000000000005,3.6,5.4,0.669,3.8,8.7,12.4,1.1,0.8,2.0,1.7,4.0,9.8,2004
110,Calbert Cheaney,SF,32.0,GSW,79.0,7.0,2067.0,4.8,10.1,0.48100000000000004,0.0,0.2,0.0,4.8,9.9,0.489,0.8,1.3,0.61,1.3,3.2,4.5,2.4,1.0,0.2,1.5,3.2,10.5,2004
111,Doug Christie,SG,33.0,SAC,82.0,82.0,2780.0,4.1,8.9,0.461,0.6,1.8,0.345,3.5,7.1,0.491,1.9,2.2,0.86,0.9,3.4,4.3,4.5,2.0,0.5,2.0,2.4,10.8,2004
112,Keon Clark,PF,28.0,UTA,2.0,0.0,27.0,2.7,8.0,0.33299999999999996,0.0,0.0,,2.7,8.0,0.33299999999999996,0.0,0.0,,1.3,8.0,9.3,1.3,1.3,0.0,0.0,1.3,5.3,2004
114,Speedy Claxton,PG,25.0,GSW,60.0,29.0,1595.0,5.1,11.8,0.42700000000000005,0.1,0.5,0.182,5.0,11.3,0.43799999999999994,4.1,5.1,0.813,0.9,2.7,3.5,6.0,2.2,0.2,2.3,3.3,14.3,2004
115,Mateen Cleaves,PG,26.0,CLE,4.0,2.0,92.0,2.7,9.0,0.304,0.0,0.4,0.0,2.7,8.6,0.318,0.4,0.8,0.5,0.4,2.3,2.7,7.4,1.6,0.8,2.0,5.1,5.9,2004
116,Derrick Coleman,C,36.0,PHI,34.0,30.0,843.0,4.6,11.1,0.413,0.3,1.5,0.222,4.2,9.5,0.444,2.1,2.8,0.754,1.9,6.3,8.2,2.0,1.0,1.1,2.4,3.4,11.6,2004
117,Bimbo Coles,PG,35.0,MIA,22.0,1.0,170.0,2.5,7.2,0.353,0.0,0.0,,2.5,7.2,0.353,0.8,1.3,0.667,0.4,1.7,2.1,3.2,0.6,0.0,1.9,5.7,5.9,2004
118,Jason Collier,C,26.0,ATL,20.0,16.0,545.0,5.2,10.9,0.479,0.1,0.3,0.25,5.2,10.6,0.484,4.4,5.6,0.7879999999999999,2.4,5.0,7.3,1.1,0.7,0.7,2.0,4.7,14.9,2004
119,Jarron Collins,C,25.0,UTA,81.0,31.0,1732.0,3.1,6.1,0.498,0.0,0.0,0.0,3.1,6.1,0.5,3.9,5.4,0.718,2.4,4.1,6.6,1.6,0.5,0.4,1.6,5.3,10.0,2004
120,Jason Collins,C,25.0,NJN,78.0,78.0,2220.0,2.6,6.2,0.424,0.0,0.0,0.0,2.6,6.2,0.42700000000000005,2.2,3.0,0.7390000000000001,2.3,4.2,6.5,2.5,1.1,0.9,1.6,4.1,7.5,2004
121,Brian Cook,C,23.0,LAL,35.0,2.0,442.0,5.5,11.5,0.475,0.0,0.4,0.0,5.5,11.1,0.493,1.7,2.3,0.75,2.5,5.7,8.2,1.6,1.3,1.3,1.4,5.2,12.6,2004
122,Omar Cook,PG,22.0,POR,17.0,0.0,139.0,1.8,7.0,0.259,0.0,0.3,0.0,1.8,6.7,0.26899999999999996,0.0,0.0,,0.8,0.8,1.6,6.2,2.6,0.0,2.6,3.6,3.6,2004
123,Chris Crawford,PF,28.0,ATL,56.0,25.0,1207.0,6.3,14.0,0.44799999999999995,1.3,3.4,0.389,5.0,10.7,0.466,3.1,3.5,0.866,1.7,3.5,5.2,1.3,1.1,0.6,1.6,3.9,17.0,2004
124,Jamal Crawford,SG,23.0,CHI,80.0,73.0,2811.0,6.5,16.9,0.386,2.1,6.7,0.317,4.4,10.2,0.43200000000000005,2.6,3.1,0.833,0.6,3.0,3.6,5.2,1.4,0.4,2.5,2.1,17.7,2004
125,Austin Croshere,PF,28.0,IND,77.0,0.0,1051.0,4.1,10.5,0.38799999999999996,1.9,4.9,0.389,2.2,5.6,0.387,3.2,3.6,0.894,2.1,6.3,8.3,1.8,0.8,0.5,1.9,3.5,13.3,2004
126,Eddy Curry,PF,21.0,CHI,73.0,63.0,2154.0,7.0,14.0,0.496,0.0,0.0,1.0,7.0,14.0,0.496,3.9,5.8,0.6709999999999999,2.4,5.1,7.5,1.1,0.4,1.4,3.0,4.3,17.9,2004
127,Michael Curry,SF,35.0,TOR,70.0,15.0,1229.0,2.2,5.7,0.38799999999999996,0.1,0.4,0.2,2.1,5.3,0.40299999999999997,1.4,1.7,0.845,0.6,1.9,2.5,1.6,0.7,0.1,1.4,4.5,6.0,2004
128,Samuel Dalembert,C,22.0,PHI,82.0,53.0,2197.0,4.4,8.2,0.541,0.0,0.0,0.0,4.4,8.2,0.542,1.8,2.9,0.644,3.2,7.1,10.3,0.3,0.7,3.1,1.4,4.5,10.7,2004
129,Erick Dampier,C,28.0,GSW,74.0,74.0,2403.0,5.2,9.7,0.535,0.0,0.0,0.0,5.2,9.7,0.537,3.3,5.0,0.654,5.2,8.1,13.3,0.9,0.5,2.1,2.0,3.4,13.7,2004
130,Antonio Daniels,PG,28.0,SEA,71.0,32.0,1512.0,4.5,9.5,0.47,1.0,2.8,0.36200000000000004,3.5,6.7,0.514,3.7,4.4,0.8420000000000001,0.5,2.8,3.4,7.1,1.1,0.1,1.5,1.5,13.6,2004
131,Marquis Daniels,SG,23.0,DAL,56.0,15.0,1039.0,7.0,14.2,0.494,0.4,1.2,0.306,6.7,13.0,0.512,2.1,2.7,0.769,2.3,2.8,5.1,4.0,1.8,0.4,1.5,1.8,16.5,2004
132,Antonio Davis,C,35.0,TOT,80.0,79.0,2570.0,3.7,9.2,0.40299999999999997,0.0,0.0,,3.7,9.2,0.40299999999999997,2.5,3.2,0.765,2.9,6.5,9.4,1.9,0.5,0.9,1.6,2.9,9.9,2004
135,Baron Davis,PG,24.0,NOH,67.0,66.0,2686.0,7.4,18.8,0.395,2.5,7.8,0.321,4.9,11.0,0.44799999999999995,3.2,4.7,0.6729999999999999,0.9,3.0,3.8,6.7,2.1,0.4,2.9,2.4,20.5,2004
137,Dale Davis,C,34.0,POR,76.0,37.0,1682.0,2.8,6.0,0.473,0.0,0.0,,2.8,6.0,0.473,1.4,2.3,0.613,3.4,5.1,8.5,1.5,0.9,1.3,0.9,3.3,7.1,2004
138,Hubert Davis,SG,33.0,TOT,17.0,0.0,78.0,0.5,5.1,0.091,0.0,0.5,0.0,0.5,4.6,0.1,0.9,0.9,1.0,0.9,2.8,3.7,1.8,0.9,0.0,1.4,5.5,1.8,2004
141,Josh Davis,PF,23.0,ATL,4.0,1.0,23.0,3.1,7.8,0.4,0.0,3.1,0.0,3.1,4.7,0.667,1.6,1.6,1.0,1.6,6.3,7.8,0.0,0.0,0.0,3.1,4.7,7.8,2004
142,Ricky Davis,SF-SG,24.0,TOT,79.0,27.0,2474.0,6.5,13.8,0.469,0.8,2.0,0.371,5.7,11.8,0.486,2.9,4.0,0.718,1.1,4.1,5.2,3.8,1.4,0.3,2.8,2.5,16.6,2004
145,Andrew DeClercq,C,30.0,ORL,71.0,53.0,1211.0,2.8,5.8,0.47700000000000004,0.0,0.0,,2.8,5.8,0.47700000000000004,1.3,1.6,0.815,3.9,5.5,9.4,1.3,1.4,1.0,1.6,6.5,6.8,2004
146,Tony Delk,SG,30.0,DAL,33.0,11.0,509.0,5.0,13.0,0.38,1.4,4.7,0.303,3.5,8.3,0.424,2.6,3.1,0.841,1.1,3.0,4.2,2.0,1.9,0.5,1.2,3.3,13.9,2004
147,Derrick Dial,SG,28.0,ORL,9.0,0.0,86.0,3.8,11.7,0.321,0.8,3.8,0.222,2.9,8.0,0.368,2.5,3.3,0.75,2.1,3.3,5.4,0.8,2.5,0.0,0.4,2.5,10.9,2004
148,Boris Diaw,SG,21.0,ATL,76.0,37.0,1919.0,2.6,5.9,0.447,0.1,0.5,0.231,2.5,5.4,0.467,1.1,1.7,0.602,2.1,4.3,6.4,3.4,1.1,0.7,2.4,3.6,6.4,2004
149,Dan Dickau,PG,25.0,TOT,43.0,0.0,294.0,4.5,12.0,0.37799999999999995,1.2,3.7,0.33299999999999996,3.3,8.3,0.397,1.3,1.7,0.7859999999999999,0.9,2.3,3.2,4.7,2.1,0.0,3.2,5.4,11.6,2004
152,Kaniel Dickens,PF,25.0,POR,3.0,0.0,12.0,9.0,9.0,1.0,0.0,0.0,,9.0,9.0,1.0,3.0,6.0,0.5,6.0,0.0,6.0,0.0,0.0,0.0,3.0,9.0,21.0,2004
